id,sigun_gu,lat,lon,geom,facility_type
481,금정구,129.1116025,35.2954281,,8
482,금정구,129.0899872,35.2396178,,8
483,동래구,129.0780818,35.22566712,,8
484,금정구,129.1059746,35.30349895,,8
485,금정구,129.103328,35.29798635,,8
486,금정구,129.0879507,35.24982918,,8
487,금정구,129.0888102,35.24600743,,8
488,금정구,129.0911639,35.24450233,,8
489,금정구,129.0878719,35.23855047,,8
490,금정구,129.0876803,35.23598504,,8
491,금정구,129.0870697,35.23331952,,8
492,금정구,129.0864589,35.23062328,,8
493,금정구,129.0860322,35.22852956,,8
494,금정구,129.0916314,35.23286864,,8
495,금정구,129.0922026,35.22902496,,8
496,금정구,129.0918648,35.22642692,,8
497,금정구,129.0888346,35.22081897,,8
498,금정구,129.0910212,35.22330114,,8
499,금정구,129.1167074,35.21638768,,8
500,북구,129.0095771,35.23511191,,8
501,금정구,129.1138814,35.21536643,,8
502,기장군,129.2243211,35.20197626,,8
503,사하구,128.9980611,35.08662051,,8
504,사하구,128.9976629,35.08383444,,8
505,사하구,128.9904761,35.06678366,,8
506,사하구,128.9920055,35.06292496,,8
507,사하구,128.976763,35.10019707,,8
508,사하구,128.9624521,35.08231113,,8
509,사하구,128.9689945,35.08252315,,8
510,사하구,128.9728602,35.07784041,,8
511,사하구,128.9727865,35.08373022,,8
512,사하구,128.9726971,35.08072656,,8
513,사하구,128.9998622,35.08952441,,8
514,서구,129.0092632,35.06858735,,8
515,서구,129.0077247,35.07099688,,8
516,서구,129.0065641,35.07287085,,8
517,서구,129.006144,35.07472261,,8
518,서구,129.005916,35.07669199,,8
519,사하구,129.0054608,35.07990693,,8
520,서구,129.005664,35.07849679,,8
521,사하구,129.0057952,35.08462551,,8
522,사하구,128.9982115,35.08795895,,8
523,사하구,128.9809798,35.10026549,,8
524,사하구,128.9809089,35.06357452,,8
525,사하구,128.9613082,35.09732829,,8
526,해운대구,129.1206274,35.21806563,,8
527,사하구,128.9951758,35.0576458,,8
528,사하구,129.0094208,35.08290759,,8
529,사하구,128.968303,35.08080353,,8
530,사하구,128.9592047,35.10368793,,8
531,사하구,128.9833372,35.06274663,,8
532,사하구,128.9719205,35.10415349,,8
533,사하구,128.9732975,35.10496089,,8
534,사하구,128.9773731,35.08231143,,8
535,사하구,128.9771199,35.08076127,,8
536,사하구,128.9768241,35.07569389,,8
537,사하구,128.9775567,35.07000879,,8
538,사하구,128.9707188,35.05138362,,8
539,사하구,128.96666,35.08263304,,8
540,사하구,128.9716253,35.05588075,,8
541,사하구,128.9778949,35.09317074,,8
542,사하구,128.9760055,35.10448389,,8
543,사하구,128.9770366,35.09495078,,8
544,사하구,128.9663057,35.05274436,,8
545,사하구,128.9668308,35.0528956,,8
546,사하구,128.9903258,35.07897277,,8
547,사하구,128.9957659,35.052341,,8
548,사하구,128.9620761,35.05770027,,8
549,사하구,128.9647498,35.0591331,,8
550,사하구,128.9640486,35.05532089,,8
551,사하구,128.9628347,35.05563249,,8
552,사하구,128.9589558,35.05148706,,8
553,사하구,128.9657215,35.10622393,,8
554,사하구,128.9725865,35.08230216,,8
555,사하구,129.0055177,35.08607139,,8
556,사하구,128.9953012,35.053362,,8
557,사하구,128.9848565,35.09948093,,8
558,서구,129.0108106,35.09745623,,8
559,사하구,128.9605937,35.1170378,,8
560,사하구,128.9624816,35.05451925,,8
561,사하구,128.9731237,35.06971211,,8
562,사하구,128.9763228,35.0739411,,8
563,사하구,128.9619292,35.04940199,,8
564,사하구,128.9779701,35.096153,,8
565,사하구,128.9905677,35.0765488,,8
566,사하구,128.9904052,35.07133268,,8
567,사하구,128.9681367,35.0500333,,8
568,사하구,128.9649542,35.08383984,,8
569,사하구,128.9576357,35.06369184,,8
570,사하구,128.9670649,35.10341385,,8
571,사하구,128.9729211,35.07606601,,8
572,사하구,128.9602321,35.11323149,,8
573,사하구,128.9590998,35.11001852,,8
574,사하구,128.9588411,35.10861078,,8
575,사하구,128.9638301,35.10625757,,8
576,사하구,128.9585693,35.10634986,,8
577,사하구,128.9601177,35.09611557,,8
578,사하구,128.9602337,35.09482058,,8
579,사하구,128.9601673,35.09017636,,8
580,사하구,128.9700988,35.1024787,,8
581,사하구,128.9733116,35.10194603,,8
582,사하구,128.9750975,35.10216575,,8
583,사하구,128.9766012,35.10152693,,8
584,사하구,128.9661298,35.05037964,,8
585,사하구,128.9880193,35.09665096,,8
586,사하구,128.995068,35.09159032,,8
587,사하구,128.9730596,35.09084148,,8
588,사하구,128.9808366,35.09655651,,8
589,사하구,128.9862363,35.09705056,,8
590,사하구,128.9768022,35.06187703,,8
591,사하구,128.9795782,35.0673001,,8
592,사하구,128.9652577,35.09014409,,8
593,사하구,128.9639217,35.11296717,,8
594,사하구,128.9664065,35.10931209,,8
595,사하구,128.9692927,35.10508441,,8
596,사하구,128.977976,35.09932354,,8
597,사하구,128.9811204,35.09816151,,8
598,사하구,128.9825299,35.09783499,,8
599,사하구,128.9840061,35.09754034,,8
600,사하구,128.9909601,35.09680628,,8
601,사하구,128.9896752,35.08595959,,8
602,사하구,128.9590913,35.11486305,,8
603,사하구,128.9796264,35.06451436,,8
604,사하구,128.9721612,35.05894653,,8
605,사하구,128.9708473,35.05422653,,8
606,사하구,128.9812135,35.06584619,,8
607,사하구,128.997638,35.09078376,,8
608,사하구,128.9648396,35.08259274,,8
609,사하구,129.005141,35.08747751,,8
610,사하구,128.9752282,35.09419788,,8
611,사하구,128.9539518,35.07803515,,8
612,사하구,128.9514756,35.07772931,,8
613,사하구,128.9565664,35.0675642,,8
614,사하구,128.9543994,35.06710923,,8
615,부산진구,129.0592013,35.15066818,,8
616,사하구,128.9553093,35.06328716,,8
617,사하구,128.9571629,35.0564896,,8
618,사하구,128.9772771,35.07768884,,8
619,사하구,128.9627072,35.10358481,,8
620,사하구,128.9608083,35.10126518,,8
621,사하구,128.9777852,35.08954471,,8
622,사하구,128.9729823,35.0875591,,8
623,사하구,128.9775205,35.08750838,,8
624,사하구,128.9600498,35.0856049,,8
625,사하구,128.97764,35.08507963,,8
626,사하구,128.981898,35.08492268,,8
627,사하구,128.9843607,35.08507177,,8
628,사하구,128.9872038,35.08612552,,8
629,사하구,128.9933429,35.08667359,,8
630,사하구,128.9929231,35.0925496,,8
631,사하구,128.9648233,35.10451795,,8
632,사하구,128.9683696,35.10621559,,8
633,사하구,128.9896777,35.09925004,,8
634,사하구,128.9931331,35.10012714,,8
635,사하구,129.00046,35.10336531,,8
636,기장군,129.2130772,35.23420807,,8
637,기장군,129.2075523,35.20671753,,8
638,기장군,129.1869061,35.31963807,,8
639,기장군,129.1716934,35.33068244,,8
640,기장군,129.2498456,35.34098426,,8
641,기장군,129.1484691,35.35519333,,8
642,기장군,129.240369,35.30915222,,8
643,기장군,129.1749434,35.32180024,,8
644,기장군,129.2621589,35.32659659,,8
645,기장군,129.2613008,35.32766871,,8
646,기장군,129.2604322,35.32881342,,8
647,기장군,129.2782055,35.33393922,,8
648,기장군,129.2100001,35.3243786,,8
649,기장군,129.2091497,35.32431006,,8
650,기장군,129.2404185,35.31844583,,8
651,기장군,129.2568304,35.28486253,,8
652,기장군,129.279762,35.33197291,,8
653,기장군,129.2817077,35.3304518,,8
654,기장군,129.2583726,35.29870894,,8
655,기장군,129.240517,35.30582772,,8
656,기장군,129.2327233,35.27981961,,8
657,기장군,129.1519947,35.2730733,,8
658,기장군,129.1512594,35.27372216,,8
659,기장군,129.1499225,35.27476809,,8
660,기장군,129.1504522,35.27444775,,8
661,동구,129.0420999,35.11972661,,8
662,기장군,129.114793,35.31245923,,8
663,기장군,129.1125019,35.30494845,,8
664,기장군,129.2177396,35.23578488,,8
665,기장군,129.1366653,35.35306534,,8
666,기장군,129.1406725,35.35778279,,8
667,기장군,129.1589492,35.34755126,,8
668,기장군,129.1583498,35.35058503,,8
