번호,시군구명,동명,리명,도로명,교차로명,경도,위도
6268,사하구,구평동,,감천항로 463,감천터널,128.9952037,35.05331635
6269,사하구,구평동,,감천항로 463,감천터널,128.9954617,35.05331124
6270,사하구,괴정동,,장평로449번길 28,괴정삼익아파트 앞,128.9847488,35.09936222
6271,동래구,사직동,,,사직초교,129.0556087,35.20067390
6272,사하구,괴정동,,낙동대로295번길 7,괴정삼익아파트 앞,128.9847573,35.09949264
6273,사하구,괴정동,,낙동대로295번길 7,괴정삼익아파트 앞,128.9848935,35.09946999
6274,사하구,괴정동,,낙동대로295번길 7,괴정삼익아파트 앞,128.9849213,35.09956875
6275,사하구,하단동,,,하단 SK아파트,128.9606681,35.11693109
6276,사하구,하단동,,,하단 SK아파트,128.9605032,35.11718440
6277,사하구,하단동,,,하단 SK아파트,128.9606733,35.11709375
6278,사하구,하단동,,,하단 SK아파트,128.9604927,35.11698041
6279,사하구,신평동,,,장림고개,128.9820117,35.08506133
6280,사하구,다대동,,,다대몰운대초교,128.9625372,35.05459948
6281,사하구,다대동,,,다대몰운대초교,128.9624196,35.05454683
6282,사하구,다대동,,,다대몰운대초교,128.9624969,35.05445316
6283,사하구,다대동,,,다대몰운대초교,128.9623961,35.05445242
6284,사하구,장림동,,장평로 43,장림 강남아파트 앞,128.9729374,35.06984240
6285,사하구,장림동,,,장림 강남아파트 앞,128.9732033,35.06975058
6286,사하구,장림동,,,장림 강남아파트 앞,128.9731855,35.06957016
6287,사하구,장림동,,,장림 강남아파트 앞,128.9733123,35.06963833
6288,사하구,장림동,,,장림경희병원주변,128.9764990,35.07434865
6289,사하구,장림동,,,장림경희병원주변,128.9764195,35.07435909
6290,사하구,장림동,,,장림경희병원주변,128.9766132,35.07433388
6291,사하구,장림동,,,장림경희병원주변,128.9766959,35.07432398
6292,사하구,장림동,,,장림경희병원주변,128.9759761,35.07393654
6293,서구,아미동2가,,옥천로130번길 9,감정초교,129.0106695,35.09746139
6294,서구,아미동2가,,옥천로130번길 9,감정초교,129.0108101,35.09737533
6295,해운대구,우동,,대천로67번길 43-15,동원듀크빌리지 104동 바깥쪽,129.1642481,35.17237583
6296,해운대구,재송동,,,재송초교,129.1254799,35.18613613
6297,사하구,장림동,,다대로 332,장림경희병원주변,128.9759875,35.07379535
6298,사하구,장림동,,다대로 332,장림경희병원주변,128.9766090,35.07388218
6299,사하구,장림동,,다대로 332,장림경희병원주변,128.9765641,35.07368593
6300,사하구,장림동,,다대로320번길 10,장림경희병원주변,128.9762862,35.07354712
6301,사하구,다대동,,다대로 740,동진여객입구,128.9618902,35.04929325
6302,사하구,다대동,,다대로 740,동진여객입구,128.9618818,35.04952277
6303,사하구,괴정동,,,오성맨션,128.9776376,35.09562376
6304,사하구,괴정동,,,오성맨션,128.9778638,35.09631918
6305,사하구,괴정동,,,오성맨션,128.9781483,35.09620266
6306,사하구,괴정동,,,오성맨션,128.9782671,35.09599846
6307,사하구,괴정동,,,오성맨션,128.9782511,35.09621742
6308,사하구,구평동,,,구평가구마트입구(당산나무),128.9903526,35.07686998
6309,사하구,구평동,,,구평가구마트입구(당산나무),128.9903548,35.07713625
6310,사하구,구평동,,,구평가구마트입구(당산나무),128.9903557,35.07729047
6311,사하구,구평동,,,구평가구마트입구(당산나무),128.9906166,35.07718473
6312,사하구,구평동,,,구평가구마트입구(당산나무),128.9906388,35.07710599
6313,사하구,구평동,,두송로 277,구평가구마트입구(당산나무),128.9906096,35.07672100
6314,사하구,구평동,,두송로 265,구평가구마트입구(당산나무),128.9903337,35.07564150
6315,사하구,구평동,,두송로 277,구평가구마트입구(당산나무),128.9905958,35.07579989
6316,사하구,구평동,,두송로 277,구평가구마트입구(당산나무),128.9905941,35.07612124
6317,사하구,구평동,,두송로 277,구평가구마트입구(당산나무),128.9903367,35.07605307
6318,사하구,구평동,,,금화냉동(정현냉동),128.9902985,35.07145264
6319,사하구,구평동,,,금화냉동(정현냉동),128.9905567,35.07137054
6320,사하구,신평동,,,신평공단,128.9659100,35.09015233
6321,사하구,다대동,,,몰운대아파트101동앞,128.9679408,35.05016633
6322,사하구,다대동,,,몰운대아파트101동앞,128.9680563,35.05025642
6323,사하구,다대동,,,몰운대아파트101동앞,128.9681197,35.05018875
6324,사하구,다대동,,,몰운대아파트101동앞,128.9682318,35.05009738
6325,사하구,다대동,,,국제그린아파트,128.9828544,35.06767627
6326,해운대구,우동,,,건널목삼거리,129.1625162,35.16690831
6327,사하구,다대동,,,몰운대아파트101동앞,128.9681191,35.04998152
6328,사하구,다대동,,,몰운대아파트101동앞,128.9678382,35.05005257
6329,사하구,신평동,,,삼창목재,128.9647812,35.08363214
6330,사하구,신평동,,,삼창목재,128.9647858,35.08383987
6331,사하구,신평동,,,삼창목재,128.9648170,35.08395727
6332,사하구,신평동,,,삼창목재,128.9650661,35.08402309
6333,사하구,다대동,,다산로 124,동아산기,128.9574410,35.06366222
6334,사하구,다대동,,다산로 124,동아산기,128.9574840,35.06382839
6335,서구,암남동,,,,129.0109469,35.08180420
6336,사하구,다대동,,다산로 124,동아산기,128.9576458,35.06386901
6337,사하구,다대동,,다산로 124,동아산기,128.9578302,35.06365524
6338,사하구,다대동,,다산로 124,동아산기,128.9577229,35.06356425
6339,사하구,다대동,,다산로 124,동아산기,128.9575801,35.06345605
6340,사하구,하단동,,동매로 95-1,하단복개로,128.9686363,35.10303989
6341,사하구,하단동,,괴정로 32,하단복개로,128.9685491,35.10265186
6342,사하구,하단동,,괴정로 20-3,하단복개로,128.9656600,35.10380281
6343,사하구,하단동,,동매로65번길 3,하단복개로,128.9656791,35.10412862
6344,사하구,하단동,,동매로81번길 10,하단복개로,128.9671658,35.10355076
6345,사하구,하단동,,,하단복개로,128.9671408,35.10322820
6346,사하구,장림동,,장평로 122-2,효림초교후문,128.9728066,35.07661856
6347,사하구,장림동,,,효림초교후문,128.9729794,35.07671339
6348,사하구,장림동,,,효림초교후문,128.9729744,35.07684198
6349,사하구,장림동,,장평로 122-2,효림초교후문,128.9728196,35.07619706
6350,사하구,장림동,,장평로 122-2,효림초교후문,128.9730094,35.07623130
6351,사하구,장림동,,장평로 87,효림초교후문,128.9727971,35.07525233
6352,사하구,장림동,,,효림초교후문,128.9730006,35.07533220
6353,사하구,하단동,,,가락타운(1단지114동),128.9605040,35.11387618
6354,사하구,하단동,,,가락타운(1단지114동),128.9602752,35.11374211
6355,사하구,하단동,,,가락타운(1단지114동),128.9603937,35.11362904
6356,사하구,하단동,,,가락타운(1단지114동),128.9598818,35.11293471
6357,사하구,하단동,,,사하여중(하단중학교),128.9592398,35.11050507
6358,부산진구,범천동,,,범천 지하차도(위),129.0557182,35.14819049
6359,사하구,하단동,,,사하여중(하단중학교),128.9592037,35.11035851
6360,사하구,하단동,,,사하여중(하단중학교),128.9590593,35.11043426
6361,사하구,하단동,,,사하여중(하단중학교),128.9590229,35.11030242
6362,사하구,하단동,,하신번영로320번길 13-1,사하여중(하단중학교),128.9590284,35.10968574
6363,사하구,하단동,,,사하여중(하단중학교),128.9590005,35.10947367
6364,사하구,하단동,,,사하여중(하단중학교),128.9588197,35.10949782
6365,동래구,명륜동,,,동래중학교,129.0794772,35.21093772
6366,사하구,하단동,,,벽산가락타운(1단지102동),128.9587256,35.10845340
6367,사하구,다대동,,,중현초교앞,128.9661410,35.04992916
6368,사하구,하단동,,,벽산가락타운(1단지102동),128.9587338,35.10858026
6369,사하구,하단동,,,벽산가락타운(1단지102동),128.9589128,35.10862591
6370,사하구,하단동,,,하구언지하도,128.9587559,35.10641056
6371,사하구,하단동,,,하구언지하도,128.9585227,35.10644925
6372,사하구,하단동,,,하구언지하도,128.9585386,35.10667619
6373,사하구,하단동,,,하구언지하도,128.9586996,35.10667118
6374,사하구,하단동,,,하구언지하도,128.9584876,35.10602902
6375,사하구,하단동,,,하구언지하도,128.9585111,35.10600896
6376,사하구,하단동,,,하구언지하도,128.9586994,35.10604182
6377,사하구,하단동,,,하구언지하도,128.9586613,35.10602941
6378,사하구,신평동,,,신평노인복지회관,128.9599800,35.09601365
6379,동래구,명륜동,,,동래중학교,129.0792579,35.21123576
6380,동래구,명륜동,,,동래중학교,129.0791459,35.21104122
6381,사하구,신평동,,,신평노인복지회관,128.9600409,35.09616853
6382,사하구,신평동,,,신평노인복지회관,128.9601154,35.09618936
6383,사하구,신평동,,,신평노인복지회관,128.9603009,35.09630765
6384,부산진구,양정동,,중앙대로 993,시청앞,129.0752388,35.17831776
6385,부산진구,양정동,,,시청앞,129.0750967,35.17828513
6386,연제구,연산동,,,시청앞,129.0761628,35.17895146
6387,부산진구,양정동,,,시청앞,129.0759347,35.17856421
6388,연제구,연산동,,,시청앞,129.0760608,35.17872366
6389,사하구,하단동,,하신중앙로335번길 66,광로주유소,128.9635056,35.10638086
6390,사하구,하단동,,낙동남로1389번길 9-6,광로주유소,128.9637263,35.10644493
6391,부산진구,양정동,,,시청앞,129.0757514,35.17887709
6392,연제구,거제동,,거제대로138번길 10,거제1건널목,129.0691103,35.18033593
6393,북구,덕천동,,만덕대로 79,덕천양수장,129.0204278,35.21312058
6394,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0095453,35.22699710
6395,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0095705,35.22715554
6396,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0096225,35.22709222
6397,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0095189,35.22687777
6398,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0093865,35.22704918
6399,북구,화명동,,화명신도시로 48,화명동 쌍용아파트,129.0093709,35.22699077
6400,사하구,신평동,,,신평노인복지회관,128.9603011,35.09606802
6401,사하구,신평동,,하신번영로127번길 2,신평2동사무소,128.9601882,35.09464785
6402,북구,덕천동,,함박봉로9번길 40,덕천동 롯데아파트 101동,129.0222890,35.20996531
6403,사하구,신평동,,하신번영로 127,신평2동사무소,128.9603482,35.09474133
6404,사하구,신평동,,하신번영로 78,우주염색(염색공단),128.9600468,35.09008072
6405,사하구,신평동,,신산로 54,우주염색(염색공단),128.9603495,35.09041188
6406,사하구,신평동,,신산로 54,우주염색(염색공단),128.9604530,35.09021020
6407,사하구,신평동,,신산로 54,우주염색(염색공단),128.9605792,35.09003847
6408,사하구,신평동,,신산로 54,우주염색(염색공단),128.9603569,35.08997341
6409,사하구,신평동,,,신평공단,128.9658525,35.08998865
6410,사하구,신평동,,하신번영로 78,우주염색(염색공단),128.9600999,35.08983525
6411,사하구,하단동,,,남연아파트,128.9705566,35.10220369
6412,사하구,하단동,,,남연아파트,128.9704640,35.10222868
6413,사하구,하단동,,,남연아파트,128.9699286,35.10233204
6414,사하구,하단동,,,남연아파트,128.9696564,35.10233297
6415,사하구,하단동,,,남연아파트,128.9697791,35.10260521
6416,사하구,하단동,,,남연아파트,128.9698954,35.10272003
6417,사하구,하단동,,,남연아파트,128.9703775,35.10246079
6418,동래구,명장동,,,,129.0999839,35.20684386
6419,동구,범일동,,망양로945번길 60-4,"구,87번종점",129.0506931,35.14416191
6420,연제구,연산동,,,한독아파트,129.0893466,35.17436987
6421,강서구,지사동,,,지사13지점,128.8382811,35.15062257
6422,사하구,하단동,,,남연아파트,128.9705455,35.10241991
6423,사하구,하단동,,제석로18번길 56,화인상아아파트,128.9731693,35.10205286
6424,사하구,하단동,,괴정로 93-1,화인상아아파트,128.9734902,35.10190822
6425,사하구,하단동,,제석로18번길 60,화인상아아파트,128.9732932,35.10186313
6426,사하구,당리동,,낙동대로 377,대호맨션,128.9764767,35.10182148
6427,사하구,당리동,,낙동대로 377,대호맨션,128.9765712,35.10179700
6428,사하구,당리동,,낙동대로 377,대호맨션,128.9767263,35.10161526
6429,사하구,당리동,,다대로 18-4,대호맨션,128.9764427,35.10129015
6430,사하구,당리동,,다대로 18-4,대호맨션,128.9767088,35.10128751
6431,사하구,다대동,,,중현초교앞,128.9666099,35.05009874
6432,사하구,다대동,,,중현초교앞,128.9665373,35.05022212
6433,사하구,다대동,,,중현초교앞,128.9660656,35.05004424
6434,북구,덕천동,,,광덕물산,129.0233012,35.21405340
6435,사하구,다대동,,,중현초교앞,128.9663949,35.05002414
6436,수영구,망미동,,좌수영로179번길 9,E편한세상1차,129.1168106,35.17957797
6437,사하구,다대동,,,중현초교앞,128.9663222,35.05024568
6438,사하구,다대동,,,중현초교앞,128.9661429,35.05024346
6439,사하구,다대동,,,중현초교앞,128.9659629,35.05055908
6440,사하구,다대동,,,중현초교앞,128.9658557,35.05075384
6441,사하구,다대동,,,중현초교앞,128.9659977,35.05081484
6442,중구,동광동5가,,,메리놀병원,129.0328847,35.10735352
6443,서구,동대신동3가,,,영산맨션3동,129.0215517,35.11635927
6444,동래구,온천동,,,만덕1터널 입구,129.0658504,35.21041795
6445,수영구,망미동,,,수미초교,129.1028949,35.17007312
6446,사하구,신평동,,신산로 99,신평공단,128.9650726,35.09047949
6447,사하구,괴정동,,괴정로245번길 18,괴정1동어린이놀이터앞,128.9882252,35.09673535
6448,사하구,괴정동,,괴정로245번길 18,괴정1동어린이놀이터앞,128.9880230,35.09672638
6449,사하구,감천동,,감천로15번길 13,감천한전사택,128.9948520,35.09152519
6450,사하구,감천동,,,감천한전사택,128.9951720,35.09159558
6451,사하구,감천동,,감천로15번길 1,감천한전사택,128.9952654,35.09139247
6452,사하구,감천동,,감천로15번길 13,감천한전사택,128.9956183,35.09146773
6453,사하구,감천동,,,감천한전사택,128.9953993,35.09135824
6454,사하구,감천동,,,감천한전사택,128.9954151,35.09152740
6455,사하구,신평동,,장평로 278,신평사거리(삼진냉장),128.9729103,35.09070443
6456,사하구,신평동,,장평로 278,신평사거리(삼진냉장),128.9729151,35.09095837
6457,사하구,신평동,,신산북로 91,신평사거리(삼진냉장),128.9733201,35.09081921
6458,사하구,신평동,,신산북로 91,신평사거리(삼진냉장),128.9732641,35.09092239
6459,사하구,신평동,,장평로 278,신평사거리(삼진냉장),128.9729530,35.09059546
6460,사하구,괴정동,,,"사남초교,동진그린힐앞직결",128.9815231,35.09662132
6461,부산진구,전포동,,,정주환경,129.0733751,35.14999780
6462,사하구,괴정동,,장평로411번길 31,"사남초교,동진그린힐앞직결",128.9814384,35.09672263
6463,사하구,괴정동,,,"사남초교,동진그린힐앞직결",128.9802521,35.09656722
6464,사하구,괴정동,,낙동대로323번길 73-3,"사남초교,동진그린힐앞직결",128.9800325,35.09653510
6465,사하구,괴정동,,장평로359번길 52,"사남초교,동진그린힐앞직결",128.9800295,35.09664796
6466,사하구,괴정동,,괴정로 220,평화의원(서약국),128.9860979,35.09695578
6467,사하구,괴정동,,장평로 446,평화의원(서약국),128.9861134,35.09702043
6468,사하구,괴정동,,장평로 446,평화의원(서약국),128.9862951,35.09718687
6469,북구,화명동,,금곡대로285번길 62,화명10지점,129.0091798,35.23433655
6470,사하구,괴정동,,장평로 446,평화의원(서약국),128.9861608,35.09715406
6471,사하구,괴정동,,장평로 446,평화의원(서약국),128.9863037,35.09711555
6472,사하구,괴정동,,괴정로219번길 10,평화의원(서약국),128.9863170,35.09698981
6473,사하구,다대동,,다대로 491-1,다대현대아파트,128.9765563,35.06165127
6474,사하구,다대동,,다대로 483,다대현대아파트,128.9766477,35.06192190
6475,사하구,다대동,,다대로 483,다대현대아파트,128.9768997,35.06203021
6476,사상구,학장동,,,학장동 삼정송림맨션,128.9850960,35.14121834
6477,연제구,연산동,,,한독아파트,129.0892588,35.17437868
6478,동래구,명륜동,,,동래중학교,129.0793128,35.21089224
6479,사하구,다대동,,,다대2주공,128.9796722,35.06728968
6480,사하구,다대동,,다대로 436,다대2주공,128.9794522,35.06710005
6481,사하구,신평동,,신산로 99,신평공단,128.9645614,35.09018177
6482,사하구,신평동,,,신평공단,128.9653753,35.08995592
6483,사하구,신평동,,신산로 99,신평공단,128.9648661,35.09040767
6484,사하구,신평동,,신산로 99,신평공단,128.9646866,35.09018505
6485,사하구,신평동,,하신중앙로 111,신평공단,128.9647732,35.08999809
6486,사하구,신평동,,하신중앙로 111,신평공단,128.9650675,35.08980245
6487,사하구,신평동,,,신평공단,128.9653222,35.08974598
6488,사하구,하단동,,낙동대로549번길 1-6,동아대정문,128.9638517,35.11289529
6489,사하구,하단동,,낙동대로563번안길 1,동아대정문,128.9637295,35.11302376
6490,사하구,하단동,,낙동대로563번안길 1,동아대정문,128.9640461,35.11312489
6491,사하구,하단동,,낙동대로563번안길 1,동아대정문,128.9640627,35.11312115
6492,사하구,하단동,,낙동대로549번길 1-6,동아대정문,128.9642013,35.11291627
6493,남구,대연동,,,대동탕,129.0903005,35.14943013
6494,해운대구,우동,,,WBC 더팰리스,129.1317586,35.16586666
6495,사하구,하단동,,낙동남로1405번길 10-9,에덴공원,128.9672313,35.10781529
6496,사하구,하단동,,승학로3번길 25,에덴공원,128.9674424,35.10800212
6497,사하구,하단동,,낙동대로 496,에덴공원,128.9665895,35.10930713
6498,사하구,하단동,,낙동대로 496,에덴공원,128.9663611,35.10913512
6499,사하구,하단동,,,에덴공원,128.9653316,35.11071594
6500,사하구,하단동,,,에덴공원,128.9656451,35.11073053
6501,사하구,하단동,,승학로3번길 102,에덴공원,128.9660129,35.11017317
6502,사하구,하단동,,낙동대로 454,성모병원,128.9693731,35.10505511
6503,사하구,하단동,,낙동대로450번길 15,성모병원,128.9694474,35.10531717
6504,사하구,당리동,,괴정로 155-3,괴정신성아파트,128.9779988,35.09945739
6505,서구,남부민동,,,,129.0216813,35.09077840
6506,사하구,당리동,,괴정로 155-3,괴정신성아파트,128.9779183,35.09931347
6507,사하구,괴정동,,괴정로 184-3,삼문약국,128.9809725,35.09828679
6508,남구,대연동,,,시설공단,129.0897239,35.14997851
6509,사상구,주례동,,가야대로 326-11,원룸마이빌,129.0100487,35.14938877
6510,사하구,괴정동,,괴정로 184-3,삼문약국,128.9810184,35.09815328
6511,사하구,괴정동,,괴정로 184-3,괴정4동사무소,128.9824673,35.09795684
6512,사하구,괴정동,,괴정로 184-3,괴정4동사무소,128.9825059,35.09783264
6513,사하구,괴정동,,장평로409번길 6,괴정아파트,128.9839446,35.09764301
6514,사하구,괴정동,,괴정로 211-2,괴정아파트,128.9839829,35.09749708
6515,사하구,괴정동,,괴정로271번길 13,괴정천일로얄맨션,128.9909604,35.09695379
6516,사하구,괴정동,,괴정로 263,괴정천일로얄맨션,128.9908136,35.09694155
6517,사하구,괴정동,,괴정로271번길 17,괴정천일로얄맨션,128.9910080,35.09681307
6518,사하구,구평동,,,구평초교,128.9889759,35.08583725
6519,북구,덕천동,,,덕천동 롯데아파트 101동,129.0224347,35.21011842
6520,북구,덕천동,,함박봉로9번길 40,덕천동 롯데아파트 101동,129.0225680,35.21008197
6521,사하구,구평동,,,구평초교,128.9895010,35.08595745
6522,사하구,구평동,,,구평초교,128.9889598,35.08609364
6523,사하구,구평동,,,구평초교,128.9894009,35.08572227
6524,사하구,구평동,,,구평초교,128.9893005,35.08575679
6525,사하구,구평동,,,구평초교,128.9894385,35.08604001
6526,사하구,구평동,,,구평초교,128.9890129,35.08609847
6527,남구,우암동,,장고개로 64-13,성천초등학교,129.0705845,35.13096053
6528,남구,문현동,,우암로360번길 4-11,배정초교입구,129.0684516,35.13369967
6529,남구,문현동,,,문현대우 이안아파트,129.0690237,35.13802695
6530,부산진구,당감동,,,당감성당,129.0364234,35.16162629
6531,사하구,구평동,,,구평초교,128.9892572,35.08619423
6532,사하구,구평동,,,구평초교,128.9894829,35.08608249
6533,사하구,구평동,,,구평초교,128.9894904,35.08629771
6534,사하구,구평동,,,구평초교,128.9903585,35.08559084
6535,사하구,구평동,,,구평초교,128.9904647,35.08578023
6536,사하구,하단동,,,강변현대아파트,128.9587987,35.11479730
6537,사하구,하단동,,,강변현대아파트,128.9588503,35.11493453
6538,사하구,하단동,,하신번영로 381-2,강변현대아파트,128.9592709,35.11511462
6539,사하구,하단동,,,강변현대아파트,128.9594307,35.11497149
6540,해운대구,송정동,,,,129.1994641,35.18166300
6541,사하구,하단동,,하신번영로 381-2,강변현대아파트,128.9593082,35.11478714
6542,사하구,하단동,,하신번영로 381-2,강변현대아파트,128.9591212,35.11467596
6543,사하구,다대동,,,도시개발아파트,128.9794201,35.06386862
6544,사하구,다대동,,,도시개발아파트,128.9796579,35.06404789
6545,사하구,다대동,,,도시개발아파트,128.9796398,35.06426675
6546,사하구,다대동,,다대로 384-3,도시개발아파트,128.9793770,35.06420119
6547,사하구,다대동,,다대로 384-3,도시개발아파트,128.9794125,35.06493916
6548,사하구,다대동,,,도시개발아파트,128.9796672,35.06465277
6549,부산진구,연지동,,,연지삼거리,129.0550619,35.17091024
6550,동구,수정동,,수성로 7-2,동여자중학교,129.0408586,35.13293146
6551,서구,암남동,,충무대로 54,송도탑스빌,129.0188430,35.07825674
6552,남구,용호동,,분포로 51,분포중학교뒤 주차장,129.1144359,35.12971313
6553,남구,감만동,,,감만 자유아파트5차앞,129.0860366,35.12202798
6554,동구,좌천동,,,성산교회,129.0529749,35.13314385
6555,금정구,서동,,,대영주택앞,129.1071596,35.21500781
6556,사하구,다대동,,다대로539번길 10,은마주유소,128.9721148,35.05884073
6557,사하구,다대동,,다대로539번길 10,은마주유소,128.9721563,35.05888719
6558,북구,덕천동,,덕천로160번길 29,덕천동 롯데아파트 101동,129.0226272,35.20991256
6559,북구,덕천동,,덕천로160번길 29,덕천동 롯데아파트 101동,129.0224914,35.20991781
6560,북구,화명동,,,화명역(국철),129.0088697,35.23813304
6561,북구,화명동,,,화명역(국철),129.0082181,35.23567307
6562,북구,화명동,,,화명역(국철),129.0083989,35.23555767
6563,북구,화명동,,,화명역(국철),129.0084831,35.23543948
6564,북구,화명동,,,화명역(국철),129.0081466,35.23531925
6565,북구,화명동,,학사로 145,화명역(국철),129.0081123,35.23511972
6566,북구,화명동,,학사로 145,화명역(국철),129.0084113,35.23508606
6567,사하구,다대동,,,은마주유소,128.9719846,35.05901566
6568,사하구,다대동,,,은마주유소,128.9719274,35.05897445
6569,사하구,다대동,,,보성냉장,128.9705618,35.05409503
6570,사하구,다대동,,,보성냉장,128.9705308,35.05419183
6571,사하구,다대동,,다대로 576,보성냉장,128.9704732,35.05444680
6572,사하구,다대동,,,보성냉장,128.9707764,35.05432024
6573,사하구,다대동,,,보성냉장,128.9705970,35.05391890
6574,사하구,다대동,,,보성냉장,128.9711414,35.05417818
6575,해운대구,중동,,,중동3구역 재개발아파트 주변,129.1756312,35.16488464
6576,북구,화명동,,화명신도시로 115,화명10지점,129.0096611,35.23435873
6577,사하구,다대동,,다대로 415-1,다대시영아파트4동,128.9812306,35.06536478
6578,사하구,다대동,,다송로 7,다대시영아파트4동,128.9814239,35.06559214
6579,사하구,장림동,,,장림도시가스,128.9539987,35.07823048
6580,사하구,다대동,,다송로 7,다대시영아파트4동,128.9811424,35.06621774
6581,사상구,주례동,,가야대로 326-11,원룸마이빌,129.0103303,35.14926809
6582,사하구,다대동,,다송로 7,다대시영아파트4동,128.9810356,35.06612030
6583,사하구,다대동,,다송로 7,다대시영아파트4동,128.9811007,35.06601177
6584,사하구,다대동,,다송로 7,다대시영아파트4동,128.9812532,35.06606840
6585,사하구,구평동,,,삼일냉장,128.9872101,35.08244426
6586,사하구,구평동,,,삼일냉장,128.9872575,35.08263082
6587,사하구,감천동,,,바다약국,128.9971641,35.09102654
6588,사하구,감천동,,감천로38번길 35,바다약국,128.9983299,35.09065358
6589,사하구,감천동,,감천로38번길 40,바다약국,128.9985719,35.09052043
6590,사하구,감천동,,감천로38번길 40,바다약국,128.9983365,35.09037276
6591,사하구,장림동,,,장림매립지사거리,128.9646587,35.08273312
6592,사하구,장림동,,,장림매립지사거리,128.9650392,35.08280002
6593,사하구,감천동,,감천로133번길 8,감천사거리,129.0053882,35.08715651
6594,사하구,다대동,,,(주)세기,128.9544924,35.06708483
6595,사하구,감천동,,감천로 129,감천사거리,129.0051924,35.08716877
6596,사하구,감천동,,,감천사거리,129.0049462,35.08727918
6597,사하구,감천동,,,감천사거리,129.0049832,35.08766810
6598,사하구,감천동,,,감천사거리,129.0050982,35.08790205
6599,사하구,감천동,,감천로 129,감천사거리,129.0051866,35.08781274
6600,사하구,감천동,,원양로 407-8,감천사거리,129.0052921,35.08752303
6601,사하구,신평동,,장평로299번길 6,신평초교,128.9735893,35.09331322
6602,사하구,신평동,,,신평초교,128.9737305,35.09322875
6603,사하구,장림동,,,장림도시가스,128.9539642,35.07800234
6604,사하구,장림동,,,장림도시가스,128.9541261,35.07811185
6605,연제구,연산동,,,망미주공,129.1072145,35.18154276
6606,부산진구,범전동,,,부전동 평화탕,129.0551487,35.16308196
6607,서구,암남동,,송도해변로 150,풍전모텔,129.0210411,35.07772905
6608,부산진구,전포동,,,전포동 청수탕,129.0728355,35.15230920
6609,해운대구,반여동,,반여로 66,반여2택지D지점(롯데캐슬2차,129.1239241,35.19674407
6610,강서구,봉림동,,,신기마을회관,128.8998119,35.19288314
6611,사하구,장림동,,,장림도시가스,128.9538252,35.07820070
6612,기장군,기장읍,대변리,기장해안로 565,백조장 건너,129.2271953,35.22341573
6613,사하구,장림동,,,장림도시가스,128.9536815,35.07817414
6614,사하구,장림동,,,장림도시가스,128.9535508,35.07815132
6615,동래구,명륜동,,,동래전화국,129.0829353,35.20355697
6616,사하구,장림동,,,장림도시가스,128.9536988,35.07803674
6617,사하구,장림동,,다산로225번길 67,대원기업사,128.9514620,35.07761406
6618,사하구,장림동,,다산로225번길 67,대원기업사,128.9514697,35.07758287
6619,사하구,장림동,,,대원기업사,128.9516564,35.07770106
6620,사하구,다대동,,,(주)세기,128.9541078,35.06721473
6621,사하구,다대동,,,(주)세기,128.9543796,35.06726346
6622,사하구,다대동,,,(주)세기,128.9545369,35.06723393
6623,사하구,다대동,,,(주)세기,128.9544650,35.06690983
6624,사하구,다대동,,,무지개마을,128.9551388,35.06325794
6625,사하구,다대동,,다산로105번길 32,무지개마을,128.9553884,35.06335872
6626,사하구,다대동,,다산로105번길 32,무지개마을,128.9554984,35.06332428
6627,사하구,다대동,,,강림기연,128.9568821,35.05657782
6628,사하구,다대동,,,강림기연,128.9571365,35.05665100
6629,사하구,다대동,,,강림기연,128.9573029,35.05659655
6630,사하구,다대동,,,강림기연,128.9572556,35.05644883
6631,사하구,다대동,,,강림기연,128.9569157,35.05644628
6632,사하구,다대동,,,강림기연,128.9569430,35.05634955
6633,기장군,일광면,학리,,학리 해월농장입구,129.2400665,35.25737978
6634,기장군,일광면,삼성리,,썬마린비취 민박,129.2350151,35.25784969
6635,부산진구,전포동,,,동천 SK 주유소,129.0630259,35.14961910
6636,해운대구,재송동,,,좌수영교아래,129.1223721,35.17578262
6637,기장군,일광면,삼성리,,임해 행정봉사실,129.2340593,35.26337134
6638,기장군,일광면,삼성리,,일광여름파출소,129.2333222,35.26223988
6639,기장군,일광면,삼성리,삼성길 10-8,삼성노인정,129.2328858,35.26270803
6640,사하구,장림동,,다대로 277,영남중학,128.9772875,35.07751492
6641,사하구,하단동,,,대진아파트,128.9624387,35.10356677
6642,사하구,하단동,,,대진아파트,128.9631521,35.10368152
6643,사하구,하단동,,,대진아파트,128.9624942,35.10342460
6644,사하구,하단동,,,가락타운3단지,128.9607074,35.10195878
6645,사하구,하단동,,,가락타운3단지,128.9609193,35.10210337
6646,사하구,하단동,,,가락타운3단지,128.9609150,35.10202218
6647,사하구,하단동,,,가락타운3단지,128.9606640,35.10035811
6648,사하구,하단동,,,가락타운3단지,128.9608768,35.10060542
6649,사하구,하단동,,하신번영로 186,가락타운3단지,128.9608692,35.10030707
6650,사하구,신평동,,장평로 245,대성기공,128.9732394,35.08761417
6651,사하구,신평동,,장평로 245,대성기공,128.9733122,35.08750779
6652,사하구,신평동,,장평로 245,대성기공,128.9729638,35.08732542
