번호,시군구명,동명,리명,도로명,교차로명,위도,경도
6403,강서구,지사동,,,,35.14929256,128.8096140
6404,강서구,지사동,,,,35.14930235,128.8095482
6405,강서구,지사동,,,지사12지점,35.14931365,128.8094863
6406,강서구,지사동,,,지사12지점,35.14932271,128.8094241
6407,강서구,지사동,,,,35.14731608,128.8306482
6408,강서구,지사동,,,,35.14731362,128.8306823
6409,강서구,지사동,,,지사9지점,35.14610347,128.8303584
6410,강서구,지사동,,,지사9지점,35.14611953,128.8303330
6411,강서구,지사동,,,지사9지점,35.14587056,128.8299960
6412,강서구,지사동,,,지사9지점,35.14584988,128.8300208
6413,강서구,지사동,,,,35.14549750,128.8297410
6414,강서구,지사동,,,,35.14551300,128.8297155
6415,강서구,지사동,,과학산단2로20번길 2,,35.15101436,128.8307437
6416,강서구,지사동,,과학산단2로20번길 2,,35.15101334,128.8307130
6417,강서구,지사동,,,,35.15144121,128.8306385
6418,강서구,지사동,,,,35.15143932,128.8306760
6419,강서구,지사동,,,,35.14894913,128.8340396
6420,강서구,지사동,,,,35.14897609,128.8340693
6421,강서구,지사동,,,,35.14900094,128.8341010
6422,강서구,지사동,,,,35.14903295,128.8341363
6423,강서구,지사동,,과학산단로334번길 7,지사5지점,35.14886062,128.8332433
6424,강서구,지사동,,과학산단로334번길 7,,35.14889115,128.8332723
6425,강서구,지사동,,과학산단로334번길 7,,35.14891624,128.8333028
6426,강서구,지사동,,과학산단로334번길 7,,35.14897190,128.8324682
6427,강서구,지사동,,,,35.14900023,128.8325085
6428,강서구,지사동,,,,35.14902929,128.8325378
6429,강서구,지사동,,과학산단로334번길 7,,35.14885842,128.8318947
6430,강서구,지사동,,과학산단로334번길 7,,35.14888505,128.8319366
6431,강서구,지사동,,과학산단로334번길 7,,35.14891429,128.8319707
6432,강서구,지사동,,과학산단로334번길 7,,35.14894279,128.8320130
6433,강서구,지사동,,,,35.14946306,128.8158818
6434,강서구,지사동,,,,35.14949079,128.8159262
6435,강서구,지사동,,과학산단로 487,,35.14952655,128.8171473
6436,강서구,지사동,,,,35.14949523,128.8170678
6437,강서구,지사동,,과학산단로 487,,35.14954497,128.8166698
6438,강서구,지사동,,과학산단로 487,,35.14957290,128.8167037
6439,강서구,송정동,,,녹산화물터미널,35.09794126,128.8352974
6440,강서구,봉림동,,,,35.16895264,128.8975921
6441,강서구,봉림동,,,,35.16893068,128.8975733
6442,강서구,봉림동,,,,35.16889018,128.8975846
6443,강서구,봉림동,,,,35.16886945,128.8975654
6444,강서구,봉림동,,,,35.16880572,128.8975567
6445,강서구,봉림동,,,가락IC진입로,35.16836686,128.8971203
6446,강서구,봉림동,,,가락IC진입로,35.16834786,128.8971005
6447,강서구,봉림동,,,,35.16832694,128.8971310
6448,강서구,봉림동,,,가락IC진입로,35.16838426,128.8970899
6449,강서구,봉림동,,,가락IC진입로,35.16836368,128.8970717
6450,강서구,봉림동,,,,35.16767151,128.8967751
6451,강서구,봉림동,,,,35.16766738,128.8967214
6452,강서구,봉림동,,,,35.16768837,128.8967395
6453,강서구,봉림동,,,,35.16770719,128.8967070
6454,강서구,봉림동,,,,35.16772696,128.8966789
6455,강서구,봉림동,,,,35.16672373,128.8959713
6456,강서구,봉림동,,,,35.16676615,128.8959568
6457,강서구,봉림동,,,,35.16678632,128.8959729
6458,강서구,봉림동,,,,35.16684710,128.8959798
6459,강서구,봉림동,,,,35.16691051,128.8959825
6460,강서구,봉림동,,,,35.16688170,128.8966080
6461,강서구,봉림동,,,,35.16691497,128.8966609
6462,강서구,봉림동,,,,35.16688057,128.8966695
6463,강서구,봉림동,,,,35.16583621,128.8969599
6464,강서구,봉림동,,,,35.16582562,128.8968603
6465,강서구,봉림동,,,,35.16536203,128.8982856
6466,강서구,봉림동,,,,35.16527865,128.8986433
6467,강서구,봉림동,,,,35.16698247,128.8967014
6468,강서구,봉림동,,,,35.16701062,128.8966975
6469,강서구,봉림동,,,,35.16463529,128.8939661
6470,강서구,봉림동,,,,35.16461317,128.8939493
6471,강서구,봉림동,,,,35.16546236,128.8919753
6472,강서구,봉림동,,,,35.16549393,128.8919894
6473,강서구,봉림동,,,,35.16545350,128.8928533
6474,강서구,봉림동,,,,35.16457374,128.8939577
6475,강서구,봉림동,,,,35.16455311,128.8939390
6476,강서구,봉림동,,,,35.16449163,128.8939333
6477,강서구,봉림동,,,,35.16445226,128.8939485
6478,강서구,봉림동,,,,35.16442971,128.8939273
6479,강서구,봉림동,,,,35.16436795,128.8939251
6480,강서구,봉림동,,,,35.16393199,128.8933331
6481,강서구,봉림동,,,,35.16391219,128.8933104
6482,강서구,봉림동,,,,35.16391223,128.8933591
6483,강서구,봉림동,,,,35.16389243,128.8933336
6484,강서구,봉림동,,,,35.16387462,128.8933628
6485,강서구,봉림동,,,,35.16386848,128.8934174
6486,강서구,봉림동,,,,35.16385107,128.8933920
6487,강서구,봉림동,,,,35.16383216,128.8934212
6488,강서구,봉림동,,,가락해포마을,35.16342063,128.8929245
6489,강서구,봉림동,,,가락해포마을,35.16343404,128.8929501
6490,강서구,구랑동,,,,35.13377884,128.8597559
6491,강서구,봉림동,,,가락해포마을,35.16345565,128.8929156
6492,강서구,봉림동,,,가락해포마을,35.16326842,128.8928693
6493,강서구,봉림동,,,가락해포마을,35.16337687,128.8929765
6494,강서구,봉림동,,,가락해포마을,35.16339027,128.8930017
6495,강서구,봉림동,,,가락해포마을,35.16341307,128.8929798
6496,강서구,범방동,,둔치강변길 17,,35.16307993,128.8919959
6497,강서구,범방동,,둔치강변길 17,,35.16301994,128.8919086
6498,강서구,범방동,,둔치강변길 17,,35.16302742,128.8919387
6499,강서구,범방동,,,,35.16291155,128.8917830
6500,강서구,범방동,,,,35.16297293,128.8918711
6501,강서구,범방동,,둔치강변길 17,,35.16298133,128.8919006
6502,강서구,봉림동,,,,35.16410937,128.8954788
6503,강서구,봉림동,,,,35.16411162,128.8955189
6504,강서구,송정동,,,,35.09011591,128.8317280
6505,강서구,송정동,,,,35.09009363,128.8317625
6506,강서구,송정동,,,,35.09037771,128.8316170
6507,강서구,송정동,,,,35.09035312,128.8315924
6508,강서구,송정동,,,,35.09016634,128.8316152
6509,강서구,송정동,,,,35.09014470,128.8316428
6510,강서구,송정동,,,,35.08896399,128.8345343
6511,강서구,송정동,,,,35.08899465,128.8345387
6512,강서구,송정동,,,,35.08902636,128.8345438
6513,강서구,송정동,,,,35.08896711,128.8338372
6514,강서구,송정동,,,,35.08893783,128.8338360
6515,강서구,송정동,,,,35.08899903,128.8338391
6516,강서구,송정동,,,,35.08902964,128.8338455
6517,강서구,송정동,,,,35.08949316,128.8324496
6518,강서구,송정동,,,,35.08946793,128.8324793
6519,강서구,송정동,,,,35.08943381,128.8325246
6520,강서구,송정동,,,,35.08945569,128.8325497
6521,강서구,송정동,,,,35.08947964,128.8325774
6522,강서구,구랑동,,,,35.13374035,128.8596992
6523,강서구,구랑동,,,,35.13371798,128.8597260
6524,강서구,생곡동,,,,35.13395832,128.8626470
6525,강서구,생곡동,,,,35.13394373,128.8626181
6526,강서구,생곡동,,,,35.13393325,128.8626672
6527,강서구,생곡동,,,,35.13391847,128.8626382
6528,강서구,생곡동,,,,35.13390925,128.8626894
6529,강서구,생곡동,,,,35.13389425,128.8626604
6530,강서구,생곡동,,,,35.13384929,128.8626506
6531,강서구,생곡동,,,,35.13381265,128.8626560
6532,강서구,구랑동,,,,35.13380086,128.8597291
6533,강서구,구랑동,,,,35.13375537,128.8597787
6534,강서구,구랑동,,,,35.13376218,128.8597294
6535,강서구,구랑동,,,,35.13378291,128.8597027
6536,강서구,구랑동,,,,35.13373705,128.8597528
6537,강서구,녹산동,,,,35.12121790,128.8959008
6538,강서구,녹산동,,,,35.12124217,128.8959194
6539,강서구,녹산동,,,,35.12126536,128.8959368
6540,강서구,녹산동,,,,35.12128820,128.8959554
6541,강서구,구랑동,,,,35.12875024,128.8574462
6542,강서구,구랑동,,,,35.12872539,128.8574153
6543,강서구,구랑동,,,,35.12872925,128.8574729
6544,강서구,구랑동,,,,35.12870353,128.8574403
6545,강서구,구랑동,,,,35.12870447,128.8574979
6546,강서구,구랑동,,,,35.12868226,128.8574698
6547,강서구,송정동,,,,35.09354732,128.8545978
6548,강서구,송정동,,,,35.09354586,128.8545613
6549,강서구,송정동,,,,35.09354511,128.8545275
6550,강서구,송정동,,,,35.09344850,128.8554225
6551,강서구,송정동,,,,35.09341635,128.8546068
6552,강서구,송정동,,,,35.09341607,128.8545718
6553,강서구,송정동,,,,35.09341511,128.8545352
6554,강서구,송정동,,,,35.10362590,128.8395365
6555,강서구,송정동,,,,35.10362336,128.8394661
6556,강서구,송정동,,,,35.10418649,128.8393713
6557,강서구,송정동,,,,35.10422009,128.8393766
6558,강서구,송정동,,,,35.10527923,128.8398412
6559,강서구,송정동,,,,35.10422154,128.8393353
6560,강서구,송정동,,,,35.10418694,128.8393314
6561,강서구,대저1동,,,,35.20670682,128.9790491
6562,강서구,대저1동,,,,35.20673321,128.9790279
6563,강서구,대저1동,,,,35.20653142,128.9743828
6564,강서구,대저1동,,,,35.20656297,128.9743828
6565,강서구,대저1동,,,,35.20649511,128.9744249
6566,강서구,대저1동,,,,35.20652666,128.9744249
6567,강서구,대저1동,,,,35.20646453,128.9744662
6568,강서구,대저1동,,,,35.20649608,128.9744662
6569,강서구,대저1동,,체육공원로 42,,35.20698045,128.9743711
6570,강서구,대저1동,,체육공원로 42,,35.20698134,128.9744502
6571,강서구,대저1동,,,,35.20701289,128.9744502
6572,강서구,대저1동,,체육공원로 42,,35.20698133,128.9744121
6573,강서구,대저1동,,,,35.20701288,128.9744121
6574,강서구,대저1동,,,강서경기장,35.20733308,128.9744413
6575,강서구,대저1동,,,강서경기장,35.20736463,128.9744413
6576,강서구,대저1동,,,강서경기장,35.20733307,128.9744022
6577,강서구,대저1동,,,강서경기장,35.20736462,128.9744022
6578,강서구,대저1동,,,,35.20845129,128.9740965
6579,강서구,대저1동,,,,35.20841983,128.9740978
6580,강서구,대저1동,,,,35.20852216,128.9740578
6581,강서구,대저1동,,,,35.20849013,128.9740584
6582,강서구,대저1동,,체육공원로 42,,35.20835249,128.9740961
6583,강서구,대저1동,,체육공원로 42,,35.20832156,128.9740986
6584,강서구,대저1동,,체육공원로 42,,35.20835058,128.9740611
6585,강서구,대저1동,,체육공원로 42,,35.20831964,128.9740636
6586,강서구,대저1동,,체육공원로 42,,35.20835057,128.9740276
6587,강서구,대저1동,,체육공원로 42,,35.20831964,128.9740301
6588,강서구,대저1동,,체육공원로 42,,35.20801879,128.9741088
6589,강서구,대저1동,,체육공원로 42,,35.20798786,128.9741113
6590,강서구,대저1동,,체육공원로 42,,35.20801688,128.9740737
6591,강서구,대저1동,,체육공원로 42,,35.20798594,128.9740763
6592,강서구,대저1동,,체육공원로 42,,35.20801687,128.9740403
6593,강서구,대저1동,,체육공원로 42,,35.20798594,128.9740428
6594,강서구,대저1동,,,,35.20601111,128.9743221
6595,강서구,대저1동,,,,35.20604631,128.9742844
6596,강서구,대저1동,,,,35.20601480,128.9742861
6597,강서구,대저1동,,,,35.20608847,128.9742484
6598,강서구,대저1동,,,강서경기장,35.20732897,128.9743623
6599,강서구,대저1동,,,강서경기장,35.20736052,128.9743623
6600,강서구,대저1동,,,,35.20638862,128.9743850
6601,강서구,대저1동,,,,35.20642009,128.9743852
6602,강서구,대저1동,,,,35.20645154,128.9743853
6603,강서구,대저1동,,,,35.20862191,128.9740171
6604,강서구,대저1동,,,,35.20859161,128.9740182
6605,강서구,대저1동,,,,35.20855964,128.9740195
6606,강서구,녹산동,,,,35.12090649,128.8932964
6607,강서구,녹산동,,,,35.12092881,128.8933222
6608,강서구,녹산동,,,,35.12094748,128.8932976
6609,강서구,녹산동,,,,35.12096616,128.8932709
6610,강서구,녹산동,,,,35.12098447,128.8932442
6611,강서구,녹산동,,,,35.12100894,128.8932722
6612,강서구,녹산동,,,,35.12272640,128.8951365
6613,강서구,녹산동,,,,35.12275247,128.8951657
6614,강서구,녹산동,,,,35.12265753,128.8951181
6615,강서구,녹산동,,,,35.12268632,128.8951442
6616,강서구,녹산동,,,,35.12294063,128.8953150
6617,강서구,녹산동,,,,35.12274656,128.8951067
6618,강서구,녹산동,,,,35.12277375,128.8951358
6619,강서구,녹산동,,,,35.12282886,128.8951935
6620,강서구,녹산동,,,,35.12280095,128.8951649
6621,강서구,명지동,,,,35.11673933,128.9115874
6622,강서구,명지동,,,,35.11676679,128.9115985
6623,강서구,명지동,,,,35.11679425,128.9116086
6624,강서구,명지동,,,,35.11682180,128.9116210
6625,강서구,명지동,,,,35.11528332,128.9165801
6626,강서구,명지동,,,,35.11531157,128.9166230
6627,강서구,명지동,,,,35.11533147,128.9166660
6628,강서구,명지동,,,,35.11534978,128.9167054
6629,강서구,녹산동,,낙동남로604번길 2-3,,35.11325176,128.8851997
6630,남구,용호동,,,,35.13243620,129.1079879
6631,강서구,녹산동,,낙동남로604번길 2-3,,35.11327337,128.8852233
6632,강서구,녹산동,,낙동남로604번길 2-3,,35.11327045,128.8851756
6633,강서구,녹산동,,낙동남로604번길 2-3,,35.11329386,128.8851983
6634,강서구,녹산동,,낙동남로604번길 2-3,,35.11328878,128.8851501
6635,강서구,녹산동,,낙동남로604번길 2-3,,35.11331040,128.8851751
6636,강서구,녹산동,,낙동남로604번길 2-3,,35.11333508,128.8851327
6637,강서구,녹산동,,낙동남로604번길 2-3,,35.11331444,128.8851112
6638,강서구,녹산동,,낙동남로604번길 2-3,,35.11355365,128.8852380
6639,강서구,녹산동,,낙동남로604번길 2-3,,35.11347432,128.8852021
6640,강서구,녹산동,,낙동남로604번길 2-3,,35.11341423,128.8851781
6641,강서구,녹산동,,낙동남로604번길 2-3,,35.11338746,128.8851520
6642,강서구,녹산동,,낙동남로604번길 2-3,본녹산삼거리,35.11254386,128.8857406
6643,강서구,녹산동,,낙동남로604번길 2-3,본녹산삼거리,35.11255422,128.8857119
6644,강서구,녹산동,,낙동남로604번길 2-9,본녹산삼거리,35.11244084,128.8856221
6645,강서구,녹산동,,낙동남로682번길 22-17,,35.11849470,128.8906431
6646,강서구,녹산동,,낙동남로683번길 19-11,,35.11847230,128.8906196
6647,강서구,녹산동,,낙동남로682번길 22-17,,35.11855378,128.8906593
6648,강서구,녹산동,,낙동남로683번길 19-11,,35.11853138,128.8906358
6649,강서구,녹산동,,낙동남로682번길 22-17,,35.11861176,128.8906732
6650,강서구,녹산동,,낙동남로682번길 22-17,,35.11858936,128.8906497
6651,강서구,녹산동,,낙동남로 691,,35.12022273,128.8924073
6652,강서구,녹산동,,낙동남로 691,,35.12019575,128.8923786
6653,강서구,녹산동,,낙동남로 691,,35.11932247,128.8916379
6654,강서구,녹산동,,낙동남로 691,,35.11935996,128.8916315
6655,강서구,녹산동,,낙동남로 691,,35.11939771,128.8916254
6656,강서구,송정동,,,,35.10985517,128.8545236
6657,강서구,송정동,,,,35.10984020,128.8544838
6658,강서구,송정동,,,,35.10982549,128.8544338
6659,강서구,송정동,,,,35.10978106,128.8543743
6660,강서구,송정동,,,,35.10973208,128.8543225
6661,강서구,범방동,,,,35.14760480,128.8784261
6662,강서구,송정동,,,,35.10843909,128.8504971
6663,강서구,송정동,,,,35.10848423,128.8505417
6664,강서구,송정동,,,,35.11069138,128.8579022
6665,강서구,송정동,,,,35.11068133,128.8578622
6666,강서구,송정동,,,,35.11067472,128.8578197
6667,강서구,송정동,,,,35.11063028,128.8577517
6668,강서구,송정동,,,,35.11059179,128.8576955
6669,강서구,명지동,,,,35.11340550,128.9245007
6670,강서구,명지동,,,,35.11339714,128.9245398
6671,강서구,명지동,,,,35.11339039,128.9244504
6672,강서구,명지동,,,,35.11338203,128.9244895
6673,강서구,녹산동,,,,35.11218120,128.8689307
6674,강서구,녹산동,,,,35.11218781,128.8689756
6675,강서구,녹산동,,,,35.11222452,128.8690325
6676,강서구,녹산동,,,,35.11226646,128.8691176
6677,강서구,녹산동,,,,35.11195885,128.8675152
6678,강서구,녹산동,,,,35.11199452,128.8675459
6679,강서구,녹산동,,낙동남로483번길 113,,35.11202784,128.8675785
6680,강서구,녹산동,,,,35.11223578,128.8683259
6681,강서구,녹산동,,,,35.11223070,128.8682751
6682,강서구,녹산동,,,,35.11222260,128.8682313
6683,강서구,녹산동,,낙동남로 445-20,,35.11218637,128.8681718
6684,강서구,녹산동,,낙동남로 445-20,,35.11214963,128.8681181
6685,강서구,대저2동,,,,35.17503831,128.9591297
6686,강서구,대저2동,,,,35.17500509,128.9591415
6687,강서구,대저2동,,,,35.17520650,128.9591884
6688,강서구,대저2동,,,,35.17517857,128.9591944
6689,강서구,대저2동,,,,35.17519777,128.9591519
6690,강서구,대저2동,,,,35.17516984,128.9591579
6691,강서구,대저2동,,,본리이주단지,35.17530286,128.9594877
6692,강서구,대저2동,,,본리이주단지,35.17532833,128.9594794
6693,강서구,대저2동,,,본리이주단지,35.17529171,128.9594411
6694,강서구,대저2동,,,본리이주단지,35.17531955,128.9594334
6695,강서구,대저2동,,,본리이주단지,35.17528294,128.9594033
6696,강서구,대저2동,,,본리이주단지,35.17530681,128.9593956
6697,강서구,대저2동,,,본리이주단지,35.17527377,128.9593689
6698,강서구,대저2동,,,본리이주단지,35.17529804,128.9593577
6699,강서구,대저2동,,,,35.17526302,128.9593301
6700,강서구,대저2동,,,본리이주단지,35.17529087,128.9593204
6701,강서구,대저2동,,,,35.17523675,128.9593010
6702,강서구,대저2동,,,,35.17526738,128.9592904
6703,강서구,대저2동,,,,35.17600244,128.9592590
6704,강서구,대저2동,,,,35.17602486,128.9592507
6705,강서구,대저2동,,,,35.17599281,128.9592221
6706,강서구,대저2동,,,,35.17601417,128.9592143
6707,강서구,대저2동,,,,35.17619975,128.9586870
6708,강서구,대저2동,,,,35.17616870,128.9587008
6709,강서구,대저2동,,,,35.17648047,128.9589925
6710,강서구,대저2동,,,,35.17650718,128.9589838
6711,강서구,대저2동,,,,35.17647212,128.9589548
6712,강서구,대저2동,,,,35.17649757,128.9589482
6713,강서구,대저2동,,,,35.17646334,128.9589182
6714,강서구,대저2동,,,,35.17648670,128.9589101
6715,강서구,대저2동,,,,35.17645539,128.9588806
6716,강서구,대저2동,,,,35.17648043,128.9588745
6717,강서구,대저2동,,,,35.17523854,128.9590541
6718,강서구,대저2동,,,,35.17521035,128.9590642
6719,강서구,대저2동,,,,35.17518276,128.9590741
6720,강서구,대저2동,,,,35.17525082,128.9590908
6721,강서구,대저2동,,,,35.17522363,128.9591021
6722,강서구,대저2동,,,,35.17519198,128.9591087
6723,강서구,대저2동,,,,35.17452426,128.9593219
6724,강서구,대저2동,,,,35.17449722,128.9593327
6725,강서구,대저2동,,,,35.17453488,128.9593594
6726,강서구,대저2동,,,,35.17450442,128.9593668
6727,강서구,명지동,,낙동남로 1030-13,진목마을,35.11323825,128.9259464
6728,강서구,명지동,,낙동남로 1030-13,진목마을,35.11321920,128.9258774
6729,강서구,명지동,,낙동남로 1030-13,진목마을,35.11320048,128.9258284
6730,강서구,명지동,,낙동남로 1030-13,진목마을,35.11316611,128.9258623
6731,강서구,명지동,,낙동남로 1030-13,진목마을,35.11317564,128.9258212
6732,강서구,명지동,,,,35.11296440,128.9272490
6733,강서구,명지동,,,,35.11293614,128.9272416
6734,강서구,명지동,,,,35.11290872,128.9272324
6735,강서구,명지동,,,,35.11288241,128.9272242
6736,강서구,명지동,,,진목마을,35.11283730,128.9268141
6737,강서구,명지동,,,진목마을,35.11286564,128.9268229
6738,강서구,명지동,,,진목마을,35.11289369,128.9268313
6739,강서구,명지동,,,,35.11293618,128.9269703
6740,강서구,명지동,,,,35.11292853,128.9270118
6741,강서구,명지동,,,진목마을,35.11292203,128.9268404
6742,강서구,대저1동,,대저로 76-6,,35.21514359,128.9602629
6743,강서구,생곡동,,,,35.13927536,128.8778242
6744,강서구,생곡동,,,,35.13924858,128.8778029
6745,강서구,생곡동,,,,35.13922485,128.8777840
6746,강서구,생곡동,,,,35.13964689,128.8726908
6747,강서구,생곡동,,,,35.13967506,128.8727167
6748,강서구,생곡동,,,,35.13966763,128.8726604
6749,강서구,생곡동,,,,35.13969331,128.8726838
6750,강서구,생곡동,,,,35.13971555,128.8726574
6751,강서구,생곡동,,,,35.14070471,128.8746504
6752,강서구,생곡동,,,,35.14069335,128.8746062
6753,강서구,생곡동,,,,35.14068199,128.8745649
6754,강서구,생곡동,,,,35.14084412,128.8737574
6755,강서구,생곡동,,,,35.14087066,128.8737794
6756,강서구,생곡동,,,,35.14088789,128.8737471
6757,강서구,생곡동,,,,35.14090259,128.8737173
6758,강서구,생곡동,,,,35.14091603,128.8736896
6759,강서구,생곡동,,,세산삼거리,35.14143540,128.8740611
6760,강서구,생곡동,,,,35.14042190,128.8760792
6761,강서구,생곡동,,,,35.14044191,128.8760463
6762,강서구,생곡동,,가리새1로25번길 30,,35.14081471,128.8753655
6763,강서구,생곡동,,가리새1로25번길 30,,35.14081316,128.8752991
6764,강서구,생곡동,,가리새1로25번길 30,,35.14080992,128.8752426
6765,강서구,생곡동,,,,35.14037086,128.8752518
6766,강서구,생곡동,,,,35.14036501,128.8751986
6767,강서구,생곡동,,,,35.14035601,128.8751473
6768,강서구,생곡동,,,,35.14039927,128.8761180
6769,강서구,생곡동,,,,35.14039171,128.8760701
6770,강서구,생곡동,,,,35.14038325,128.8760181
6771,강서구,생곡동,,,,35.13997711,128.8759637
6772,강서구,생곡동,,,,35.13995929,128.8758636
6773,강서구,생곡동,,,,35.13996946,128.8759120
6774,강서구,생곡동,,,,35.13960099,128.8726905
6775,강서구,생곡동,,,,35.13963008,128.8727177
6776,강서구,생곡동,,,,35.13965374,128.8727474
6777,강서구,생곡동,,가달2로55번길 16,,35.13848311,128.8712252
6778,강서구,생곡동,,,,35.13852416,128.8712227
6779,강서구,생곡동,,,,35.13856499,128.8712202
6780,강서구,범방동,,,,35.14736663,128.8780304
6781,강서구,범방동,,,,35.14739150,128.8780090
6782,강서구,범방동,,,,35.14741659,128.8779868
6783,강서구,범방동,,,,35.14887259,128.8791951
6784,강서구,범방동,,,,35.14888819,128.8791609
6785,강서구,범방동,,,,35.14890003,128.8791267
6786,강서구,범방동,,,,35.14891477,128.8790903
6787,강서구,범방동,,,,35.14875615,128.8791949
6788,강서구,범방동,,,,35.14874359,128.8792282
6789,강서구,범방동,,,,35.14872970,128.8792625
6790,강서구,범방동,,,,35.14910191,128.8793301
6791,강서구,범방동,,,,35.14911601,128.8792942
6792,강서구,범방동,,,,35.14913070,128.8792613
6793,강서구,범방동,,,,35.14914549,128.8792267
6794,강서구,범방동,,,,35.14893068,128.8794201
6795,강서구,범방동,,,,35.14894187,128.8793869
6796,강서구,범방동,,,,35.14895716,128.8793524
6797,강서구,범방동,,,,35.14897130,128.8793169
6798,강서구,범방동,,,,35.14871140,128.8791037
6799,강서구,범방동,,,,35.14872587,128.8790704
6800,강서구,범방동,,,,35.14873966,128.8790352
6801,강서구,범방동,,,,35.14875263,128.8789978
6802,강서구,범방동,,,,35.14802474,128.8788656
6803,강서구,범방동,,,,35.14804394,128.8788361
6804,강서구,범방동,,,,35.14806314,128.8788046
6805,강서구,범방동,,,,35.14808043,128.8787737
6806,강서구,범방동,,,,35.14804638,128.8786679
6807,강서구,범방동,,,,35.14806582,128.8786399
6808,강서구,범방동,,,,35.14808412,128.8786092
6809,강서구,범방동,,,,35.14810318,128.8785803
6810,강서구,미음동,,,,35.14734296,128.8780536
6811,강서구,송정동,,,,35.08479250,128.8526147
6812,강서구,송정동,,,,35.08423710,128.8526330
6813,강서구,송정동,,녹산산단232로 38-26,,35.08611494,128.8392676
6814,강서구,송정동,,녹산산단232로 38-26,,35.08608894,128.8392666
6815,강서구,송정동,,녹산산단232로 38-26,,35.08608944,128.8393079
6816,강서구,송정동,,녹산산단232로 38-26,,35.08608950,128.8393493
6817,강서구,송정동,,녹산산단232로 38-26,,35.08608866,128.8393875
6818,강서구,송정동,,녹산산단232로 38-26,,35.08608915,128.8394256
6819,강서구,송정동,,,,35.08367054,128.8392201
6820,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08593322,128.8394266
6821,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08593404,128.8393893
6822,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08593706,128.8393493
6823,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08593744,128.8393082
6824,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08596455,128.8392671
6825,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08593695,128.8392693
6826,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08558732,128.8396605
6827,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08558689,128.8395922
6828,강서구,범방동,,,,35.15001924,128.8798891
6829,강서구,송정동,,녹산산단232로 38-26,녹산공단32지점(33지점직결),35.08558679,128.8395222
6830,강서구,송정동,,녹산산단178로 37-15,,35.08510730,128.8396286
6831,강서구,송정동,,녹산산단178로 37-15,,35.08510658,128.8395765
6832,강서구,송정동,,녹산산단178로 37-15,,35.08510587,128.8395389
6833,강서구,대저2동,,,AVIS렌트카,35.18115548,128.9565361
6834,강서구,대저2동,,,AVIS렌트카,35.18114800,128.9565726
6835,강서구,대저2동,,,AVIS렌트카,35.18112926,128.9565289
6836,강서구,대저2동,,,AVIS렌트카,35.18112446,128.9565667
6837,강서구,송정동,,녹산산업북로 249,녹산21지점(35번신호대),35.09804072,128.8531238
6838,강서구,송정동,,녹산산업북로 249,녹산21지점(35번신호대),35.09800875,128.8531253
6839,강서구,송정동,,르노삼성대로 61,,35.09617691,128.8672997
6840,강서구,송정동,,르노삼성대로 61,,35.09613801,128.8673178
6841,강서구,송정동,,,녹산16지점,35.09817605,128.8657591
6842,강서구,송정동,,,녹산16지점,35.09798221,128.8655358
6843,강서구,송정동,,,녹산16지점,35.09779863,128.8657662
6844,남구,용호동,,,,35.13233950,129.1079583
6845,강서구,송정동,,르노삼성대로 61,,35.09624644,128.8671906
6846,강서구,송정동,,르노삼성대로 61,,35.09620210,128.8672120
6847,강서구,송정동,,르노삼성대로 61,,35.09619203,128.8672533
6848,강서구,송정동,,르노삼성대로 61,,35.09143041,128.8693301
6849,강서구,송정동,,르노삼성대로 61,,35.09142751,128.8693613
6850,강서구,송정동,,르노삼성대로 61,,35.09138976,128.8693650
6851,강서구,송정동,,르노삼성대로 61,,35.09151613,128.8692916
6852,강서구,송정동,,르노삼성대로 61,,35.09147508,128.8692966
6853,강서구,송정동,,,,35.09280961,128.8690237
6854,강서구,송정동,,,,35.09284662,128.8690014
6855,강서구,송정동,,,,35.09291603,128.8688964
6856,강서구,명지동,,,,35.08892052,128.8999244
6857,강서구,송정동,,르노삼성대로 61,,35.09295159,128.8688800
6858,강서구,송정동,,,,35.09290132,128.8689391
6859,강서구,송정동,,르노삼성대로 61,,35.09412164,128.8682812
6860,강서구,송정동,,르노삼성대로 61,,35.09408387,128.8683005
6861,강서구,송정동,,르노삼성대로 61,,35.09417959,128.8682192
6862,강서구,송정동,,르노삼성대로 61,,35.09413737,128.8682388
6863,강서구,송정동,,르노삼성대로 61,,35.09422947,128.8681573
6864,강서구,송정동,,르노삼성대로 61,,35.09419087,128.8681727
6865,강서구,송정동,,르노삼성대로 61,,35.09519995,128.8678793
6866,강서구,송정동,,르노삼성대로 61,,35.09523134,128.8678633
6867,강서구,송정동,,르노삼성대로 61,,35.09524322,128.8678192
6868,강서구,송정동,,르노삼성대로 61,,35.09525907,128.8677757
6869,강서구,송정동,,르노삼성대로 61,,35.09529681,128.8677591
