id,sigun_gu,lat,lon,geom,facility_type
347,부산진구,129.0656151,35.15028907,,7
348,부산진구,129.0656242,35.14973869,,7
349,부산진구,129.065402,35.14999441,,7
350,부산진구,129.0652253,35.15000663,,7
351,부산진구,129.0653718,35.1527779,,7
352,부산진구,129.0653549,35.15400886,,7
353,부산진구,129.0653445,35.15235716,,7
354,부산진구,129.065365,35.1546897,,7
355,강서구,128.9769383,35.2114734,,7
356,부산진구,129.0653393,35.15534517,,7
357,부산진구,129.0653559,35.15727749,,7
358,부산진구,129.0654456,35.15797549,,7
359,부산진구,129.0652995,35.15789407,,7
360,부산진구,129.0651242,35.1633358,,7
361,부산진구,129.0651617,35.16319632,,7
362,부산진구,129.0653162,35.16300536,,7
363,부산진구,129.0505763,35.16866284,,7
364,부산진구,129.0502809,35.16846666,,7
365,부산진구,129.0502077,35.16848366,,7
366,부산진구,129.0550831,35.17094295,,7
367,부산진구,129.054826,35.17410221,,7
368,부산진구,129.0546694,35.17574007,,7
369,부산진구,129.0542991,35.17686488,,7
370,사상구,129.0003557,35.15025314,,7
371,강서구,128.9536028,35.21373328,,7
372,강서구,128.9532218,35.21377128,,7
373,강서구,128.9520664,35.21388583,,7
374,강서구,128.9518957,35.21390147,,7
375,강서구,128.951666,35.21393609,,7
376,강서구,128.9493199,35.21412474,,7
377,강서구,128.9487482,35.21421995,,7
378,강서구,128.9482601,35.21433748,,7
379,강서구,128.9477913,35.21451333,,7
380,강서구,128.9460804,35.21508946,,7
381,강서구,128.953588,35.21389869,,7
382,부산진구,129.0473266,35.1820605,,7
383,부산진구,129.0501604,35.1825066,,7
384,부산진구,129.0492556,35.18169185,,7
385,부산진구,129.0491577,35.18169963,,7
386,연제구,129.0558982,35.18714243,,7
387,연제구,129.055173,35.18661864,,7
388,부산진구,129.05187,35.18389328,,7
389,부산진구,129.0512285,35.18338233,,7
390,부산진구,129.0528697,35.18474525,,7
391,부산진구,129.0506256,35.18287637,,7
392,부산진구,129.0529943,35.1848558,,7
393,동래구,129.0777053,35.20442085,,7
394,동래구,129.07773,35.20471853,,7
395,동래구,129.0692587,35.20693514,,7
396,동래구,129.0672073,35.20888258,,7
397,동래구,129.0697729,35.20756232,,7
398,동래구,129.0691004,35.20780398,,7
399,동래구,129.0700107,35.20811536,,7
400,동래구,129.0693583,35.20828251,,7
401,동래구,129.0662158,35.20886616,,7
402,동래구,129.0630339,35.20985005,,7
403,중구,129.0372738,35.10300803,,7
404,동구,129.0595764,35.13129006,,7
405,동구,129.059676,35.13275595,,7
406,동구,129.0596314,35.1327778,,7
407,동구,129.0599662,35.13401347,,7
408,동구,129.0597641,35.13378674,,7
409,영도구,129.0606698,35.09739952,,7
410,영도구,129.0423621,35.09382621,,7
411,영도구,129.0664478,35.09503304,,7
412,영도구,129.0671327,35.09455825,,7
413,영도구,129.0669111,35.09472885,,7
414,영도구,129.0681916,35.0937622,,7
415,영도구,129.0686384,35.09331622,,7
416,영도구,129.0570026,35.09829314,,7
417,동구,129.0562885,35.13644492,,7
418,영도구,129.0569791,35.09838758,,7
419,영도구,129.0603847,35.09701809,,7
420,중구,129.0370275,35.10516931,,7
421,동구,129.0527679,35.13247497,,7
