연번,참고지도,위도,경도,관리번호,수량,구_군,행정(읍_면_동),도로명_주소,설치장소명,구(지번)주소
2968,구글지도,35.167094,129.03049,당감1-21,1,부산진구,당감1동,동평로39번길 84,금부빌라 앞,
2969,구글지도,35.164542,129.041728,당감1-22,1,부산진구,당감1동,동평로100번길 45,당감시장내 제일교회 앞 골목,
2970,구글지도,35.163713,129.038182,당감1-23,1,부산진구,당감1동,당감로31번길 33,당감삼익아파트 9동 뒤,
2971,구글지도,35.158229,129.049237,당감2-12,1,부산진구,당감2동,신천대로183번길 22,온종합병원뒷골목,당감2동 882-13
2972,구글지도,35.158243,129.045878,당감2-13,1,부산진구,당감2동,가야대로681번길 40,토리직업재활센터 옆,
2973,구글지도,35.156691,129.046409,당감2-14,1,부산진구,당감2동,가야대로685,봄여름가을겨울 아파트 앞,
2974,구글지도,35.157635,129.046463,당감2-15,1,부산진구,당감2동,가야대로703번나길 38,희망헤어샾 앞 사거리,
2975,구글지도,35.156761,129.03771,당감2-16,1,부산진구,당감2동,가야대로507번길 221,굴다리 앞,
2976,구글지도,35.158438,129.046415,당감2-17,2,부산진구,당감2동,가야대로703번마길 51,우덕슈퍼 앞 골목안 주택가,당감2동 78-22
2977,구글지도,35.165027,129.034791,당감4-21,1,부산진구,당감4동,동평로49,SK주유소 앞,
2978,구글지도,35.142813,129.058168,범천1-13,1,부산진구,범천1동,범일로139번길 15,현대슈퍼 앞,
2979,구글지도,35.143586,129.059363,범천1-14,2,부산진구,범천1동,범일로152,중앙시장지하도로,
2980,구글지도,35.143756,129.062965,범천1-15,1,부산진구,범천1동,범일로154번길 61,TK골드뷰 앞,
2981,구글지도,35.146145,129.060431,범천1-16,1,부산진구,범천1동,중앙번영로11번길 26,장수경로당 입구,
2982,구글지도,35.145571,129.046341,범천2-30,1,부산진구,범천2동,신암로 56,보각사 안내 간판 앞 삼거리,
2983,구글지도,35.156358,129.046235,범천2-31,1,부산진구,범천2동,신암로 189,가야굴다리 인근(침수지역)_01,
2984,구글지도,35.151777,129.045594,범천2-32,1,부산진구,범천2동,엄광로386번길 22,관음사 입구,
2985,구글지도,35.147267,129.041843,범천2-33,1,부산진구,범천2동,안창로60번길 40,안창마을(팽나무 집 안쪽 삼거리),
2986,구글지도,35.168345,129.044245,부암1-21,1,부산진구,부암1동,동평로131번나길 35,코사마트 뒤 골목안 주택가,
2987,구글지도,35.168888,129.045421,부암1-22,1,부산진구,부암1동,동평로131번길 91-1,남산아파트 뒷길,
2988,구글지도,35.172637,129.037737,부암3-20,1,부산진구,부암3동,당감로 126,전원유치원 협성피닉스진입로,
2989,구글지도,35.171952,129.032999,부암3-21,1,부산진구,부암3동,백양산로 28,다모아 종합장식,
2990,구글지도,35.172367,129.04075,부암3-22,1,부산진구,부암3동,당감로106번길 78,성신빌라,
2991,구글지도,35.166319,129.062794,부전1-31,1,부산진구,부전1동,범전로32번길 34,범전로32번길 34(지구대 앞),
2992,구글지도,35.158323,129.062274,부전1-32,1,부산진구,부전1동,동천로 109,쉐보레 서면영업소 뒷 삼거리,
2993,구글지도,35.158745,129.05716,부전1-33,1,부산진구,부전1동,서면문화로 13,영광도서 앞,
2994,구글지도,35.162898,129.063162,부전1-34,1,부산진구,부전1동,중앙대로 795,부영 의료기 앞,
2995,구글지도,35.151448,129.059247,부전2-21,2,부산진구,부전2동,중앙대로 658,서면 교보문고 앞 지하보고,
2996,구글지도,35.156808,129.053752,부전2-22,1,부산진구,부전2동,가야대로750번길 14,탑마트 앞 주차장 입구,
2997,구글지도,35.169982,129.064961,양정1-23,1,부산진구,양정1동,양성로37번길 9,성원빌라 앞,
2998,구글지도,35.173911,129.069346,양정1-24,1,부산진구,양정1동,거제대로60번길 25,양정시장 내 굿모닝뷰 A 사거리,
2999,구글지도,35.169293,129.069877,양정1-25,1,부산진구,양정1동,양지로 13,양정1동 삼각복사 앞,
3000,구글지도,35.173157,129.074196,양정2-26,1,부산진구,양정2동,양정로 10,양정로 10 앞,
3001,구글지도,35.175998,129.069828,양정2-27,1,부산진구,양정2동,거제천로9번길 11,대명빌 앞,
3002,구글지도,35.176613,129.072178,양정2-28,1,부산진구,양정2동,중앙대로969번길 23,롯데 갤러리움 옆,
3003,구글지도,35.172289,129.05556,연지-20,1,부산진구,연지동,동평로265번길 33,동평로265번길 33 앞 주택가,
3004,구글지도,35.172615,129.04956,연지-21,1,부산진구,연지동,새싹로 184,세동 한신아파트,
3005,구글지도,35.172157,129.056816,연지-22,1,부산진구,연지동,성지로14번길 33,연지옷수선 사거리,
3006,구글지도,35.173074,129.054279,연지-23,1,부산진구,연지동,연지로39번길 45,골든마을 A동 옆,
3007,구글지도,35.150542,129.070198,전포1-37,1,부산진구,전포1동,봉수로 15,부산동성고등학교 옆길,
3008,구글지도,35.158138,129.071747,전포1-38,1,부산진구,전포1동,진남로374번길 13,협성그린피아 옆,
3009,구글지도,35.149806,129.063826,전포1-39,1,부산진구,전포1동,동천로 10-1,지오플레이스 옆,
3010,구글지도,35.15143,129.070998,전포1-40,1,부산진구,전포1동,봉수로 31,영우경로당 뒤,
3011,구글지도,35.15817,129.070938,전포2-26,1,부산진구,전포2동,동성로76번길 59,기하그린빌라 앞 오거리,
3012,구글지도,35.159289,129.069132,전포2-27,1,부산진구,전포2동,진남로373번길 45,삼령사 앞,
3013,구글지도,35.166294,129.067321,전포2-28,1,부산진구,전포2동,중앙대로300번길 62,양정 메트로하이츠 후문,
3014,구글지도,35.158616,129.066359,전포2-29,1,부산진구,전포2동,전포대로246번길 14,하림빌라 앞 사거리,
3015,구글지도,35.188454,129.04918,초읍-33,1,부산진구,초읍동,성지곡로 67,삼환아파트 앞 삼거리,
3016,구글지도,35.1847,129.049599,초읍-34,1,부산진구,초읍동,성지곡로16번길 49,시립도서관 뒤쪽 골목,
3017,구글지도,35.187734,129.047738,초읍-35,1,부산진구,초읍동,성지곡로51번길 27,성지잉카빌리지 주변,
3018,구글지도,35.179973,129.053188,초읍-36,1,부산진구,초읍동,성지로104번길 13,주택가 갈림길,
3019,구글지도,35.180387,129.047794,초읍-37,1,부산진구,초읍동,새싹로278번길 8-9,우성빌라,
3020,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암01,전포동 산12
3021,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암02,전포동 산12
3022,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암03,전포동 산13
3023,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암04,전포동 산14
3024,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암05,전포동 산15
3025,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암06,전포동 산16
3026,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암07,전포동 산17
3027,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암08,전포동 산18
3028,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암09,전포동 산19
3029,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암10,전포동 산20
3030,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암11,전포동 산21
3031,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암12,전포동 산22
3032,구글지도,35.163772,129.070706,,2,부산진구,전포2동,,구상반려암13,전포동 산23
3033,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암14,전포동 산24
3034,구글지도,35.163772,129.070706,,1,부산진구,전포2동,,구상반려암15,전포동 산12
3035,구글지도,35.143671,129.057598,범천1-17,3,부산진구,범천1동,범일로125번길 66,범천연립 앞 삼거리_셉테드,범천1동 62-85
3036,구글지도,35.155187,129.042024,가야1-33,2,부산진구,가야1동,엄광로295,진가구마트 맞은편,가야1동 48-118
3037,구글지도,35.152215,129.033288,가야1-34,2,부산진구,가야1동,가야대로556번길 36,신성빌라 앞 삼거리,가야1동 206-7
3038,구글지도,35.155077,129.029405,가야2-25,2,부산진구,가야2동,가야대로527번길 30,하남타워 맞은편 주택가,가야2동 122-35
3039,구글지도,35.152563,129.017661,개금1-19,1,부산진구,개금1동,가야대로411,개금경성스마트W 주상복합 앞,개금1동 451-12
3040,구글지도,35.149503,129.023983,개금2-19,1,부산진구,개금2동,,한국야쿠르트 앞 굴다리,가야동 687-28
3041,구글지도,35.158899,129.024732,개금3-35,2,부산진구,개금3동,개금본동로 15,덕인빌라 앞 삼거리,개금동 367
3042,구글지도,35.158575,129.02313,개금3-36,2,부산진구,개금3동,개금본동로23번길 30,개금돈돼지,개금3동 379-4
3043,구글지도,35.164103,129.037384,당감1-25,1,부산진구,당감1동,당감로31번길 51,그린카프라자 안 골목,당감1동 443-14
3044,구글지도,35.16594,129.037501,당감4-22,1,부산진구,당감4동,동평로73번길 14,2통 지내 주택가 좁은 골목,당감4동 725-4
3045,구글지도,35.148958,129.062135,범천1-19,1,부산진구,범천1동,중앙대로644번길 72,신성철강 앞,범천1동 859-11
3046,구글지도,35.143775,129.061451,범천1-20,2,부산진구,범천1동,중앙번영로20번길 23,신협 앞 사거리,범천1동 842-14
3047,구글지도,35.142055,129.062237,범천1-21,1,부산진구,범천1동,자유평화로 21-10,초원복국 앞 사거리,범천1동 839-30
3048,구글지도,35.142701,129.061229,범천1-22,1,부산진구,범천1동,중앙번영로20번길 46,중앙통닭 앞 삼거리,범천1동 845-72
3049,구글지도,35.148256,129.060031,범천1-23,1,부산진구,범천1동,황령대로7번길 16,옛날구포집 앞 삼거리,범천1동 858-53
3050,구글지도,35.142659,129.055083,범천2-35,1,부산진구,범천2동,신암로5번길 12,골목길 삼거리,범천동 1298-97
3051,구글지도,35.14764,129.055979,범천2-36,2,부산진구,범천2동,범천로12번길 8,서면 동일스위트,범천동 966-8
3052,구글지도,35.144809,129.039731,범천2-37,2,부산진구,범천2동,안창로72번길 54,안창마을다목적 1,범천동 284-2
3053,구글지도,35.144517,129.038734,범천2-38,1,부산진구,범천2동,안창로72번길 64-7,안창마을다목적 2,범천동 1544-54
3054,구글지도,35.144365,129.038871,범천2-39,1,부산진구,범천2동,안창로72번길 76-4,안창마을다목적 3,범천동 산41-13
3055,구글지도,35.146557,129.041706,범천2-40,1,부산진구,범천2동,안창로60번길 8,안창마을다목적 무단투기,범천동 1539-3
3056,구글지도,35.167964,129.040693,부암3-24,1,부산진구,부암3동,백양순환로164번길 26,진양슈퍼 뒷골목길,부암3동 393-1
3057,구글지도,35.171057,129.03795,부암3-25,1,부산진구,부암3동,당감로 104,대가마트 위 골목,부암3동 538-14
3058,구글지도,35.16622,129.046436,부암3-26,1,부산진구,부암3동,동편로11번길 32-5,복지할머니 경로당 골목,부암3동 298-27
3059,구글지도,35.167382,129.039666,부암3-27,1,부산진구,부암3동,백양순환로164번가길 23,신도주차장 뒤,당감동 318-1
3060,구글지도,35.168,129.065939,부전1-37,2,부산진구,부전1동,양성로6번길 27,동원목욕탕 주변 골목,부전동 9-12
3061,구글지도,35.160054,129.051884,부전1-38,2,부산진구,부전1동,가야대로747번가길 15-1,서면중학교 뒤 골목,부암동 128-28
3062,구글지도,35.161679,129.058295,부전1-39,1,부산진구,부전1동,붠로158번길 16-3,엄마손푸드 앞 삼거리,부전1동 347-10
3063,구글지도,35.165577,129.05972,부전1-40,1,부산진구,부전1동,시민공원로76번길 43-1,성지초 뒷길,부전1동 290-27
3064,구글지도,35.165692,129.06151,부전1-41,2,부산진구,부전1동,범양로 6,범전마을 쉼터 앞,부전1동 43-4
3065,구글지도,35.172853,129.075533,양정2-30,1,부산진구,양정2동,양정로15번길 26,양정2동 주민센터 앞,양정2동 52-2
3066,구글지도,35.173321,129.073421,양정2-31,2,부산진구,양정2동,양정로6번길 14,영지마을 앞,양정2동 95-7
3067,구글지도,35.170235,129.07377,양정2-32,1,부산진구,양정2동,중앙대로928번길 72,양정고 아래 주택가,양정2동 74-283
3068,구글지도,35.172202,129.076677,양정2-33,1,부산진구,양정2동,진남로572번길 7-3,성주상회 골목안,양정2동 45-13
3069,구글지도,35.177348,129.073265,양정2-34,1,부산진구,양정2동,진연로9번길 30,보성오페라그린 앞 사거리,양정2동 199
3070,구글지도,35.172753,129.069478,양정2-35,1,부산진구,양정2동,중앙대로909번길 35,고성횟집 앞 삼거리,양정2동 389-2
3071,구글지도,35.167606,129.047023,연지-25,1,부산진구,연지동,동평로181번길 29-19,동원맨션 옆,부암동 319
3072,구글지도,35.172949,129.05315,연지-26,1,부산진구,연지동,연지로37번길 21,연지노인정,연지동 220-118
3073,구글지도,35.156473,129.063833,전포2-30,1,부산진구,전포2동,서전로38번길 23,NC백화점 뒤,전포2동 671-15
3074,구글지도,35.160062,129.071065,전포2-31,1,부산진구,전포2동,진남로 396-3,전포2동 청산경로당 주변,전포2동 191-339
3075,구글지도,35.155898,129.060469,전포2-32,2,부산진구,전포2동,중앙대로680번가길 55-7,원조등짝 앞 삼거리,부전동 168-107
3076,구글지도,35.161337,129.067144,전포2-33,2,부산진구,전포2동,동성로112번길 29,전포교회,전포2동 178-45
3077,구글지도,35.160789,129.068441,전포2-34,2,부산진구,전포2동,진남로435번길 67-9,서면아파트 옆,전포2동 191-614
3078,구글지도,35.157196,129.061203,전포2-35,2,부산진구,전포2동,동천로95번길 15,미정양곱창 앞 삼거리,부전동 168-368
3079,구글지도,35.157201,129.06226,전포2-36,1,부산진구,전포2동,동천로 93,티월드 맞은편,부전동 168-273
3080,구글지도,35.157283,129.064341,전포2-37,1,부산진구,전포2동,서전로38번길 9-9,햄스통신 앞 삼거리,전포2동 674-19
3081,구글지도,35.156123,129.06487,전포2-38,2,부산진구,전포2동,서전로46번길 31,부산단자 상가 앞 삼거리,전포2동 676-8
3082,구글지도,35.181825,129.053247,초읍-38,2,부산진구,초읍동,성지로122번길 50-7,렉스빌 맞은편,초읍동 414
3083,구글지도,35.162388,129.040965,당감1-26,1,부산진구,당감1동,백양대로78번길 7,장로회 남도교회 앞,당감1동 249-2
3084,구글지도,35.163084,129.041007,당감1-27,1,부산진구,당감1동,백양대로78번길 22-7,영 미용실 골목,당감1동 252-63
3085,구글지도,35.162821,129.042421,당감1-28,1,부산진구,당감1동,백양대로64번길 14,빛뜰(마을마당),당감1동 248-85
3086,구글지도,35.172677,129.050102,연지-27,1,부산진구,연지동,동평로223번길 85,꿈나래어린이집,
3087,구글지도,35.180389,129.052178,초읍-39,1,부산진구,초읍동,성지로114번길 11,예종어린이집,
3088,구글지도,35.147565,129.023434,개금2-25,1,부산진구,개금2동,엄광로 68-1,벽산아파트관리사무소,가야2동 669-6
3089,구글지도,35.167905,129.034946,당감4-25,1,부산진구,당감4동,백양순환로28번길 34-6,동평초후문옆골목,
3090,구글지도,35.15855,129.061685,전포2-40,2,부산진구,부전1동,동천로107번길 12-17,에보스 요양병원 인근(고),부전동 122-10
3091,구글지도,35.154725,129.025169,가야2-43,1,부산진구,개금1동,,개금지하차도,개금동590-5
3092,구글지도,35.164007,129.067105,전포2-41,1,부산진구,전포2동,중앙대로824번길 32-13,성전초등학교 담벽,전포동162-4
3093,구글지도,35.158818,129.046292,당감2-20,1,부산진구,당감2동,가야대로684번길 54,주택가골목 전신주,당감동26-19
