번호,시군구명,동명,도로명,교차로명,경도,위도
5116,금정구,남산동,학산로13번길 33-22,럭키남산아파트입구,129.0885038,35.26401147
5117,금정구,남산동,학산로13번길 33-22,럭키남산아파트입구,129.088479,35.2640359
5118,금정구,남산동,남산로37번길 53-3,럭키남산아파트입구,129.0883889,35.26396434
5119,금정구,구서동,금강로 608-1,예비군훈련장,129.0875682,35.26093577
5120,금정구,구서동,금강로 608-1,예비군훈련장,129.0877919,35.26101492
5121,금정구,구서동,금강로 605,예비군훈련장,129.0878465,35.26079552
5122,금정구,구서동,,예비군훈련장,129.0876759,35.26068107
5123,금정구,구서동,금강로 535-5,구서초교,129.0876966,35.25454546
5124,금정구,구서동,금강로541번길 9-10,구서초교,129.0877943,35.25461659
5125,금정구,구서동,금강로541번길 5-2,구서초교,129.0877788,35.25484465
5126,금정구,구서동,중앙대로1893번길 33,구서롯데캐슬801동,129.0878628,35.25238003
5127,금정구,구서동,,구서롯데캐슬801동,129.0878081,35.25248788
5128,금정구,구서동,금강로 503,구서롯데캐슬801동,129.0877019,35.25224311
5129,금정구,구서동,수림로66번길 70,파고다맨션,129.0868294,35.24300412
5130,금정구,구서동,수림로66번길 67-1,파고다맨션,129.0866437,35.24291576
5131,금정구,구서동,수림로66번길 67-1,파고다맨션,129.0866414,35.2428826
5132,금정구,장전동,금강로 270,부산대학정문,129.0852991,35.2314102
5133,금정구,장전동,수림로45번길 36,장전동어린이놀이터,129.0864318,35.23801942
5134,금정구,장전동,수림로45번길 36,장전동어린이놀이터,129.086408,35.23799045
5135,금정구,장전동,수림로45번길 36,장전동어린이놀이터,129.0866017,35.23794331
5136,금정구,장전동,금강로 352,제일김약국,129.0862937,35.2399701
5137,금정구,장전동,금강로 352,제일김약국,129.0865866,35.23992427
5138,금정구,장전동,금정로19번길 14-6,금정초교후문,129.0858334,35.22639309
5139,금정구,장전동,금강로 225,금정초교,129.0833184,35.22723656
5140,금정구,장전동,금강로 225,금정초교,129.0832209,35.22721318
5141,금정구,장전동,금강로 225,금정초교,129.0832758,35.22736766
5142,금정구,장전동,금강로 225,금정초교,129.0831391,35.2273794
5143,금정구,장전동,금강로 225,금정초교,129.0831893,35.22738625
5144,금정구,장전동,금강로 225,금정초교,129.0830997,35.22723462
5145,금정구,장전동,금강로 225,금정초교,129.0831028,35.22720015
5146,금정구,장전동,금강로 225,금정초교,129.0831323,35.22713854
5147,금정구,장전동,,소정천사거리,129.0855083,35.22443031
5148,금정구,장전동,,소정천사거리,129.0856293,35.22464904
5149,금정구,장전동,,소정천사거리,129.0853532,35.22466587
5150,금정구,장전동,식물원로 32,소정천사거리,129.0857047,35.22444684
5151,금정구,부곡동,동현로43번길 5,동현초교,129.0924069,35.22294464
5152,금정구,부곡동,동현로 28,동현초교,129.0925134,35.22287254
5153,중구,중앙동3가,,부산우체국,129.0343313,35.10285839
5154,금정구,청룡동,,노포전철후문,129.0930968,35.27730841
5155,사상구,학장동,,구치소입구,128.9948675,35.14667637
5156,금정구,청룡동,,노포전철후문,129.0927568,35.27680811
5157,금정구,구서동,,금강주유소,129.0915136,35.26054816
5158,금정구,구서동,,금강주유소,129.0915351,35.26019452
5159,금정구,구서동,,금강주유소,129.0912851,35.26015896
5160,금정구,금사동,공단로8번길 16,부산화물터미널,129.110664,35.21455678
5161,금정구,서동,반송로 417-1,금사로타리,129.1087005,35.2142108
5162,금정구,서동,개좌로 12,금사로타리,129.10867,35.21424569
5163,금정구,서동,반송로 417-1,금사로타리,129.1085937,35.21404749
5164,금정구,서동,,금사로타리,129.108215,35.21403436
5165,금정구,서동,반송로 413,금사로타리,129.1081995,35.21389677
5166,동래구,명장동,반송로341번길 16,금정고교,129.1041156,35.20984429
5167,동래구,명장동,,금정고교,129.1051107,35.21048058
5168,동래구,명장동,,금정고교,129.1052496,35.21046166
5169,동래구,명장동,반송로341번길 16,금정고교,129.1043647,35.20995186
5170,동래구,명장동,,금정고교,129.1043202,35.21004242
5171,금정구,청룡동,,범어사입구,129.0928123,35.27571518
5172,금정구,청룡동,,범어사입구,129.092842,35.27559242
5173,금정구,청룡동,청룡예전로 16,범어사입구,129.0926,35.2754713
5174,금정구,남산동,벅구산로8번길 8,청룡초교,129.0927977,35.27088356
5175,금정구,남산동,벅구산로 6-9,청룡초교,129.0926075,35.27079016
5176,금정구,남산동,중앙대로 2000-24,국도주유소,129.0920726,35.26301282
5177,금정구,남산동,중앙대로 2000-24,국도주유소,129.0918743,35.26298078
5178,해운대구,재송동,센텀중앙로 145,포스코아파트 앞,129.1224352,35.1790588
5179,금정구,구서동,금단로101번길 18,두실역,129.0915283,35.25794796
5180,금정구,구서동,금단로101번길 18,두실역,129.0914796,35.25791408
5181,금정구,구서동,,두실역,129.09121,35.25802215
5182,금정구,구서동,중앙대로 1944,선경아파트,129.0914819,35.25352844
5183,금정구,구서동,중앙대로 1920,선경아파트,129.0914938,35.25498553
5184,금정구,구서동,중앙대로 1920,선경아파트,129.0912887,35.25490497
5185,강서구,죽림동,가락대로 1420,가락농협,128.9024465,35.1950355
5186,금정구,구서동,중앙대로 1817,금정경찰서,129.0931901,35.24627527
5187,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0928394,35.2463893
5188,금정구,구서동,중앙대로 1817,금정경찰서,129.0929907,35.2469372
5189,금정구,구서동,중앙대로 1817,금정경찰서,129.0930532,35.24651713
5190,금정구,구서동,금정로 249,금정경찰서,129.0929575,35.24657639
5191,금정구,구서동,중앙대로 1817,금정경찰서,129.0930784,35.24622058
5192,금정구,구서동,금정로 249,금정경찰서,129.0929621,35.24612542
5193,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0928353,35.2463272
5194,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0925123,35.24682807
5195,금정구,구서동,중앙대로 1817-11,금정경찰서,129.092696,35.24663111
5196,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0926291,35.24646031
5197,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0926864,35.24626572
5198,기장군,정관읍,정관로 569,조군황군,129.1770996,35.32179239
5199,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0926286,35.2458584
5200,금정구,구서동,중앙대로 1817-11,금정경찰서,129.0928475,35.24579953
5201,금정구,부곡동,무학송로 102,(LG마트)롯데마트 금정점,129.0926774,35.23960936
5202,금정구,부곡동,무학송로 100,(LG마트)롯데마트 금정점,129.0926312,35.23937246
5203,금정구,부곡동,무학송로 95-1,(LG마트)롯데마트 금정점,129.0923773,35.23910185
5204,금정구,부곡동,중앙대로 1731,(LG마트)롯데마트 금정점,129.0922142,35.23802202
5205,금정구,부곡동,중앙대로 1731,(LG마트)롯데마트 금정점,129.0924209,35.2381019
5206,금정구,부곡동,중앙대로1541번길 11,소정교회,129.0876133,35.22292119
5207,금정구,부곡동,무학송로 129,금정구청(동래여고),129.0929111,35.2425277
5208,강서구,송정동,,견마교입구,128.8335639,35.08888238
5209,금정구,부곡동,무학송로 132,금정구청(동래여고),129.0932262,35.24297713
5210,금정구,부곡동,무학송로 132,금정구청(동래여고),129.0932257,35.2430261
5211,금정구,부곡동,,금정구청(동래여고),129.093015,35.24314939
5212,금정구,부곡동,중앙대로 1770,금정구청(동래여고),129.092975,35.2428841
5213,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0850702,35.2476445
5214,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0849718,35.24764745
5215,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0850363,35.24711344
5216,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0852302,35.24701766
5217,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0851102,35.24683381
5218,금정구,구서동,금샘로 261,구서쌍용예가입구,129.0852979,35.24673333
5219,금정구,노포동,,녹동마을,129.0841958,35.29662311
5220,금정구,노포동,,희락원,129.0874455,35.29380802
5221,금정구,노포동,,희락원,129.0877123,35.29344807
5222,금정구,노포동,대룡3길 21,대룡마을,129.0892668,35.28975722
5223,금정구,노포동,대룡3길 21,대룡마을,129.0891155,35.28954979
5224,연제구,연산동,,연산초교,129.0844171,35.17967318
5225,금정구,노포동,대룡3길 21,대룡마을,129.0891625,35.28951979
5226,금정구,선동,체육공원로 399-1,신천교(영락공원입구),129.107925,35.27741977
5227,금정구,두구동,,공덕초교앞,129.1115814,35.29531758
5228,금정구,선동,체육공원로 399-1,신천교(영락공원입구),129.1080019,35.27741257
5229,금정구,선동,,신천교(영락공원입구),129.1087152,35.27629701
5230,금정구,선동,,신천교(영락공원입구),129.1087104,35.27626731
5231,강서구,화전동,,화전지구산업단지- 9구역,128.888251,35.10844397
5232,금정구,두구동,,두구동회차로삼거리,129.1052741,35.2828299
5233,금정구,두구동,,두구동회차로삼거리,129.1052289,35.28284536
5234,사상구,엄궁동,하신번영로 455,강변대로 충전소,128.9615795,35.12205077
5235,금정구,구서동,,구서롯데캐슬6번출구,129.085015,35.24962929
5236,해운대구,우동,,올림픽동산,129.1311275,35.1646984
5237,금정구,구서동,,구서롯데캐슬6번출구,129.084798,35.24931154
5238,금정구,구서동,,구서롯데캐슬6번출구,129.0848472,35.24928228
5239,금정구,구서동,금강로453번길 26-12,구서롯데캐슬6번출구,129.0861809,35.24938225
5240,사하구,하단동,,하단복개로,128.967173,35.10327454
5241,금정구,구서동,금강로453번길 26-12,구서롯데캐슬6번출구,129.0862059,35.24940973
5242,금정구,구서동,금강로453번길 26-12,구서롯데캐슬6번출구,129.0860399,35.249471
5243,금정구,노포동,중앙대로 2238,노포IC출로,129.0996531,35.2840517
5244,금정구,노포동,중앙대로 2238,노포IC출로,129.0992939,35.28394436
5245,금정구,노포동,중앙대로 2238,노포IC출로,129.099295,35.28406206
5246,금정구,서동,,금정전자공고,129.1076209,35.22068705
5247,금정구,서동,,금정전자공고,129.107964,35.22079028
5248,금정구,서동,,금정전자공고,129.1086593,35.22095933
5249,금정구,서동,서금로 87,금정전자공고,129.1088798,35.22106743
5250,금정구,남산동,,80번 버스종점,129.0851874,35.27199009
5251,금정구,남산동,,80번 버스종점,129.0850959,35.27182803
5252,금정구,남산동,,80번 버스종점,129.0852244,35.27063929
5253,금정구,남산동,,80번 버스종점,129.0851318,35.27048845
5254,금정구,구서동,금정로233번길 73-7,E마트 금정점,129.0912736,35.24854219
5255,금정구,구서동,금정로233번길 73-7,E마트 금정점,129.0912288,35.2484985
5256,금정구,구서동,금강로446번길 43,E마트 금정점,129.0910285,35.24869055
5257,금정구,구서동,금강로468번길 19,E마트 금정점,129.0906332,35.24873925
5258,연제구,거제동,거제대로272번길 11,동래거제아파트앞,129.0783321,35.18930717
5259,금정구,구서동,금강로468번길 19,E마트 금정점,129.0905117,35.24891668
5260,금정구,구서동,중앙대로 1840,E마트 금정점,129.091578,35.24865421
5261,사상구,삼락동,낙동대로1510번길 14,선진사료,128.9830733,35.19292607
5262,사상구,학장동,,무학다솜타운,128.9771737,35.13566278
5263,사상구,엄궁동,강변대로456번길 34-34,현대제경산업,128.9637712,35.12295574
5264,금정구,구서동,중앙대로 1840,E마트 금정점,129.091538,35.24862235
5265,강서구,대저2동,,용화사입구,128.9188174,35.17562947
5266,사상구,학장동,학감대로 79,렉서스부산서비스센터,128.990869,35.13992453
5267,금정구,노포동,,노포동종합버스터미널앞,129.0965181,35.2886769
5268,금정구,노포동,,노포동종합버스터미널앞,129.0965448,35.28862984
5269,동래구,낙민동,,연안교,129.0916978,35.1941861
5270,금정구,노포동,,노포동종합버스터미널앞,129.0968361,35.28876295
5271,금정구,부곡동,,쌍용아파트주변,129.0894944,35.23976881
5272,금정구,부곡동,,쌍용아파트주변,129.0894538,35.23974409
5273,금정구,부곡동,,쌍용아파트주변,129.090278,35.23965042
5274,금정구,부곡동,,쌍용아파트주변,129.0903824,35.23972919
5275,금정구,부곡동,중앙대로 1731,쌍용아파트주변,129.0903276,35.23944058
5276,금정구,부곡동,수림로20번길 9,쌍용아파트주변,129.0904767,35.23948367
5277,동래구,온천동,우장춘로 211,식물원앞,129.0779955,35.22604689
5278,동래구,온천동,우장춘로 211,식물원앞,129.0780416,35.22602911
5279,북구,덕천동,만덕대로 79,부산기능대학입구,129.0216782,35.21430755
5280,동래구,온천동,우장춘로 211,식물원앞,129.0781922,35.22509157
5281,금정구,두구동,,두구동볕들집,129.1058696,35.30349513
5282,금정구,두구동,,두구동볕들집,129.1060064,35.30352766
5283,금정구,두구동,,공덕초교,129.1031811,35.2980554
5284,금정구,두구동,,공덕초교,129.1032122,35.29800503
5285,금정구,두구동,중앙대로 2413,공덕초교,129.1034945,35.29808872
5286,금정구,구서동,금강로 503,구서롯데캐슬101동,129.0876097,35.25031636
5287,금정구,구서동,금강로 503,구서롯데캐슬101동,129.0877392,35.25022424
5288,금정구,구서동,금강로 503,구서롯데캐슬101동,129.0878341,35.25035325
5289,금정구,장전동,,동신외과-부대앞,129.0863895,35.23127686
5290,금정구,구서동,금강로 503,구서롯데캐슬101동,129.0879617,35.25020175
5291,금정구,구서동,금강로 479,구서롯데캐슬101동,129.0879578,35.24950958
5292,금정구,구서동,,구서롯데캐슬101동,129.0881188,35.24958727
5293,금정구,구서동,금강로 479,구서롯데캐슬101동,129.088301,35.24940024
5294,금정구,구서동,금강로 477,구서롯데캐슬101동,129.0881122,35.24925743
5295,금정구,구서동,,구서롯데캐슬801동,129.0876545,35.25243896
5296,사하구,괴정동,,오성맨션,128.9780404,35.09599197
5297,금정구,구서동,금강로415번길 6,구서동부산은행,129.0887755,35.24525946
5298,금정구,구서동,금정로231번길 28,구서동부산은행,129.0886282,35.2451212
5299,금정구,구서동,금강로445번길 13,구서동부산은행,129.0888267,35.24670806
5300,금정구,구서동,수림로50번길 122,금정교,129.0905348,35.24404214
5301,금정구,구서동,수림로50번길 122,금정교,129.0906716,35.24404325
5302,금정구,구서동,중앙대로1793번길 20,금정교,129.0916958,35.24492015
5303,금정구,구서동,수림로50번길 30,장전교,129.087868,35.24116369
5304,금정구,구서동,,장전교,129.0879681,35.24123127
5305,금정구,부곡동,수림로 46-16,장전교,129.0877426,35.23998177
5306,금정구,부곡동,수림로 46-16,장전교,129.087915,35.24007383
5307,금정구,부곡동,수림로 46-14,장전교,129.0880341,35.23986582
5308,금정구,부곡동,수림로 46-11,장전교,129.0878232,35.23978825
5309,금정구,부곡동,수림로45번길 36,장전역,129.0879117,35.23907034
5310,금정구,부곡동,수림로45번길 36,장전역,129.0878173,35.23890175
5311,금정구,부곡동,수림로45번길 36,장전역,129.0878944,35.23815945
5312,금정구,부곡동,수림로45번길 36,장전역,129.0878128,35.23810154
5313,금정구,부곡동,부산대학로50번길 111,한국타이어서비스,129.0876753,35.2365788
5314,금정구,부곡동,부산대학로50번길 111,한국타이어서비스,129.0877759,35.23662187
5315,사하구,구평동,,㈜모든앞,128.9902961,35.06683611
5316,금정구,장전동,,한국타이어서비스,129.0875336,35.23535469
5317,금정구,장전동,부산대학로38번길 75-1,대한매일,129.0872654,35.23389164
5318,중구,영주동,,동남파크맨션,129.0331822,35.11488207
5319,금정구,장전동,,대한매일,129.0871395,35.23375301
5320,금정구,장전동,부산대학로38번길 51,대한매일,129.0870169,35.23291244
5321,금정구,장전동,금정로60번길 16,동신외과-부대앞,129.0863375,35.22989955
5322,금정구,장전동,금정로60번길 12,동신외과-부대앞,129.0862269,35.2298312
5323,금정구,장전동,,동신외과-부대앞,129.0866288,35.23147619
5324,금정구,장전동,,동신외과-부대앞,129.086649,35.23116691
5325,금정구,장전동,,동신외과-부대앞,129.0864542,35.23112479
5326,금정구,장전동,금정로52번길 9-8,장전조흥은행,129.0861701,35.22892517
5327,금정구,장전동,부산대학로49번길 42,장전조흥은행,129.0860594,35.22883376
5328,금정구,장전동,,장전조흥은행,129.0858055,35.22844798
5329,금정구,장전동,,장전조흥은행,129.0861015,35.2285007
5330,금정구,장전동,장전로 27-10,장전조흥은행,129.0861579,35.22831774
5331,금정구,부곡동,중앙대로 1663,우신아파트,129.09165,35.23226907
5332,금정구,부곡동,중앙대로 1663,우신아파트,129.0914416,35.23224981
5333,금정구,부곡동,중앙대로1667번길 8,우신아파트,129.0915513,35.23323572
5334,금정구,부곡동,중앙대로1667번길 8,우신아파트,129.0917613,35.2334429
5335,금정구,부곡동,부곡로 147-1,대동대학(대동간호전문대),129.0921653,35.22839635
5336,북구,덕천동,만덕대로155번길 40-3,부산기능대학입구,129.0217106,35.21454876
5337,북구,덕천동,만덕대로 79,부산기능대학입구,129.0216124,35.21445153
5338,북구,덕천동,만덕대로102번길 43,덕천3동사무소,129.0175926,35.21021269
5339,금정구,부곡동,서부곡로16번길 68,대동대학(대동간호전문대),129.0920777,35.22834834
5340,금정구,부곡동,동부곡로5번길 20,부곡시장(우리약국),129.0920104,35.22721673
5341,금정구,부곡동,동부곡로5번길 14,부곡시장(우리약국),129.091837,35.22571852
5342,금정구,부곡동,부곡로18번안길 48,부곡오시계시장(부곡생마트직결),129.0883185,35.22032769
5343,금정구,부곡동,동현로16번길 29,부곡오시계시장(부곡생마트직결),129.0894452,35.22133203
5344,금정구,부곡동,동현로16번길 29,부곡오시계시장(부곡생마트직결),129.089195,35.22120816
5345,영도구,청학동,,재건영광교회,129.0607072,35.08987891
5346,영도구,청학동,광암길 27,보성야무진빌라,129.0653566,35.09030198
5347,강서구,송정동,,대한제강,128.8614514,35.09787851
5348,금정구,부곡동,부곡로 97,부라더미싱(상업은행과직결),129.0915311,35.22464087
5349,금정구,부곡동,동부곡로6번길 25,부라더미싱(상업은행과직결),129.091436,35.22457883
5350,금정구,부곡동,동현로 28,부라더미싱(상업은행과직결),129.090842,35.22332203
5351,금정구,부곡동,동현로 28,부라더미싱(상업은행과직결),129.0909197,35.22319758
5352,금정구,부곡동,부곡로 75-8,부라더미싱(상업은행과직결),129.0911289,35.22321709
5353,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0912033,35.22209668
5354,사하구,다대동,,강림기연,128.956941,35.05658828
5355,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0911664,35.22208195
5356,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0910103,35.22208505
5357,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0907548,35.22243821
5358,해운대구,재송동,,대림 e-편한세상,129.1170077,35.18711189
5359,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0905955,35.2224162
5360,금정구,부곡동,부곡로 78,부라더미싱(상업은행과직결),129.0906082,35.22237697
5361,북구,덕천동,,덕천3동사무소,129.0174616,35.21010005
5362,금정구,금사동,공단서로8번길 98,금사덕천탕,129.1156542,35.21602926
5363,금정구,금사동,반송로490번길 12-12,금사덕천탕,129.1158019,35.2158767
5364,금정구,금사동,반송로490번길 12-12,금사덕천탕,129.1158197,35.21592229
5365,금정구,금사동,공단서로8번길 49,한일금속,129.1144906,35.21552139
5366,금정구,금사동,공단서로8번길 49,한일금속,129.1143099,35.21547119
5367,금정구,금사동,공단서로8번길 49,한일금속,129.1145107,35.21564471
5368,금정구,금사동,공단서로8번길 49,한일금속,129.1142996,35.21560023
5369,금정구,금사동,공단서로8번길 49,한일금속,129.1142679,35.21555842
5370,금정구,금사동,공단서로8번길 40,한일금속,129.1132389,35.21510863
5371,금정구,금사동,공단서로8번길 40,한일금속,129.1131168,35.21517764
5372,금정구,구서동,중앙대로 1840,태광산업,129.0922334,35.24862894
5373,금정구,구서동,중앙대로 1840,태광산업,129.0921696,35.24864472
5374,금정구,구서동,중앙대로 1840,태광산업,129.0919727,35.24847984
5375,금정구,구서동,,태광산업,129.0919732,35.2483464
5376,금정구,부곡동,,부곡로타리,129.091413,35.23003298
5377,금정구,부곡동,중앙대로 1636,부곡로타리,129.0911237,35.22985835
5378,북구,덕천동,,덕천은마아파트,129.0206598,35.21096526
5379,북구,덕천동,덕천로 132-12,덕천은마아파트,129.0204748,35.21082802
5380,금정구,부곡동,중앙대로 1636,부곡로타리,129.0912714,35.23074525
5381,금정구,부곡동,중앙대로 1636,부곡로타리,129.0911845,35.23100132
5382,금정구,부곡동,중앙대로 1636,부곡로타리,129.0917071,35.23088786
5383,금정구,부곡동,중앙대로 1636,부곡로타리,129.0915146,35.23119628
5384,기장군,기장읍,,동암마을입구,129.2244526,35.20200606
5385,기장군,기장읍,,동암마을입구,129.224366,35.20175943
5386,기장군,기장읍,,동암마을입구,129.2244195,35.20186987
5387,사하구,다대동,,다대해수욕장,128.9702097,35.04954528
5388,기장군,기장읍,,동암마을입구,129.2241795,35.20193498
5389,기장군,기장읍,,동암마을입구,129.2241831,35.20206415
5390,기장군,기장읍,,동암마을입구,129.2242329,35.2021757
5391,수영구,망미동,연수로 273-1,망미여중,129.0980555,35.17323545
5392,사하구,감천동,감천항로 20,전원빌라,128.9979219,35.0862751
5393,사하구,감천동,감천항로 20,전원빌라,128.9979687,35.08622662
5394,사하구,감천동,,감천항부두,128.997864,35.08414747
5395,사하구,감천동,,감천항부두,128.9980635,35.08421241
5396,사하구,감천동,,감천항부두,128.9973731,35.08381463
5397,사하구,감천동,,감천항부두,128.9969671,35.08360108
5398,사하구,감천동,,감천항부두,128.9971131,35.08349065
5399,사하구,구평동,,㈜모든앞,128.9903411,35.06680324
5400,사하구,구평동,,한진해운앞,128.9920554,35.06279338
5401,사하구,구평동,,한진해운앞,128.9921127,35.06278937
5402,강서구,녹산동,,녹산배수펌프장,128.9005257,35.11958908
5403,사하구,구평동,,한진해운앞,128.9926116,35.06252093
5404,사하구,구평동,,한진해운앞,128.9926359,35.06226607
5405,사하구,구평동,,한진해운앞,128.9920277,35.06309557
5406,북구,덕천동,덕천로 132-12,덕천은마아파트,129.0199681,35.21079456
5407,북구,덕천동,덕천로 132-12,덕천은마아파트,129.0198386,35.21079627
5408,사하구,구평동,,한진해운앞,128.9918101,35.06309126
5409,사하구,당리동,다대로 35,당리초교입구,128.9768245,35.09978077
5410,사하구,당리동,,당리초교입구,128.976705,35.10059992
5411,사하구,당리동,,당리초교입구,128.9766325,35.10032259
5412,사하구,신평동,,초등학교예정부지,128.9626108,35.08233594
5413,사하구,신평동,,초등학교예정부지,128.9622944,35.08232311
5414,사하구,장림동,,(주)삼원옆,128.968909,35.08248041
5415,동래구,안락동,,국정교과서앞,129.1167026,35.20021857
5416,영도구,동삼동,,부산체육고등학교,129.0666332,35.07114914
5417,사하구,장림동,장림로181번안길 9,(주)삼원옆,128.9690015,35.0825523
5418,사하구,장림동,,장림2동사무소앞,128.972894,35.07794711
5419,사하구,장림동,장평로133번길 18,장림2동사무소앞,128.9728109,35.07774855
5420,사하구,장림동,을숙도대로 592,기동대1별관앞,128.9728039,35.08442078
5421,사하구,장림동,을숙도대로 592,기동대1별관앞,128.9727637,35.08445131
5422,사하구,장림동,을숙도대로 592,기동대1별관앞,128.9727034,35.08316323
5423,사하구,장림동,장평로195번길 5-11,기동대1별관앞,128.972604,35.08292845
5424,사하구,장림동,을숙도대로 592,기동대1별관앞,128.972632,35.08344674
5425,사하구,감천동,감천로 62,감천여중,128.999913,35.08938039
5426,사하구,감천동,감천로 62,감천여중,128.999837,35.08968434
5427,해운대구,중동,해운대로774번길 33,현대아파트(13),129.1778298,35.16695208
5428,금정구,두구동,,공덕초교앞,129.111566,35.29554521
5429,서구,암남동,원양로 211,국일상사(주유소),129.0079718,35.07072136
5430,서구,암남동,원양로 211,국일상사(주유소),129.0080743,35.07038874
5431,서구,암남동,원양로 211,국일상사(주유소),129.0073363,35.07169812
5432,서구,암남동,원양로 211,국일상사(주유소),129.0074274,35.0713846
5433,서구,암남동,,동양글로벌냉장,129.0065768,35.07298539
5434,서구,암남동,,동양글로벌냉장,129.0065509,35.07294186
5435,연제구,연산동,연수로 191,연미시장,129.0921313,35.17384017
5436,서구,암남동,,동양글로벌냉장,129.0065235,35.07278252
5437,서구,암남동,원양로 260,동양시멘트출입구,129.0062035,35.07485552
5438,서구,암남동,,동양시멘트출입구,129.0060772,35.07465999
5439,부산진구,전포동,,상공회의소,129.0626077,35.14838983
5440,서구,암남동,,동양시멘트출입구,129.0061292,35.07463079
5441,서구,암남동,원양로 268,동양시멘트(부산노조시부지부),129.0060439,35.07604049
5442,해운대구,반송동,,서울정형외과(2),129.1487934,35.22485787
5443,사하구,구평동,,삼일냉장,128.987232,35.08260251
5444,해운대구,반송동,,운봉한의원,129.1495777,35.22401287
5445,서구,암남동,원양로 268,동양시멘트(부산노조시부지부),129.0058572,35.07740918
5446,서구,암남동,원양로 268,동양시멘트(부산노조시부지부),129.0058048,35.07703718
5447,사하구,감천동,암남공원로 473,한일냉장,129.0054949,35.08007692
5448,서구,암남동,암남공원로 451,광영물산(삼성냉장),129.0056913,35.07864941
5449,서구,암남동,암남공원로 451,광영물산(삼성냉장),129.0056266,35.07837904
5450,기장군,정관읍,,달음교앞,129.1972962,35.32003578
5451,기장군,정관읍,,백운공원,129.1593163,35.35051564
5452,기장군,정관읍,,두명교차로 진입로,129.1469035,35.35599564
5453,기장군,정관읍,,두명교차로 진입로,129.1469361,35.35602818
5454,사하구,감천동,,오복식품,128.9980303,35.08760866
5455,기장군,철마면,정관산업로 910,정관진입로 다리 밑,129.1679411,35.29461484
5456,기장군,철마면,정관산업로 910,정관진입로 다리 밑,129.1678567,35.29471094
5457,해운대구,중동,,현대아파트(13),129.1776574,35.1666392
5458,사하구,하단동,,하단 SK아파트,128.9604927,35.11700859
5459,사하구,감천동,원양로 359,대한수산(정양산업직결),129.0065603,35.08365028
5460,사하구,감천동,원양로 359,대한수산(정양산업직결),129.0065102,35.08346849
5461,사하구,감천동,원양로 359,대한수산(정양산업직결),129.0064336,35.08253964
5462,사하구,감천동,원양로 359,대한수산(정양산업직결),129.0062541,35.08248986
5463,사하구,감천동,,대한수산(정양산업직결),129.0054582,35.08163323
5464,사하구,감천동,원양로 353,대한수산(정양산업직결),129.0057333,35.08183052
5465,강서구,대저2동,,,128.9473908,35.1636026
5466,부산진구,범전동,,부산진중학교,129.0548409,35.16300129
5467,사하구,감천동,원양로 353,대한수산(정양산업직결),129.00563,35.08174383
5468,사하구,감천동,원양로 374-1,감천초교입구(원스탑마트),129.0057755,35.08446968
5469,사하구,감천동,원양로398번길 11,감천초교입구(원스탑마트),129.0056395,35.08481321
5470,사하구,감천동,원양로398번길 11,감천초교입구(원스탑마트),129.005908,35.08476432
5471,사하구,감천동,원양로398번길 11,감천초교입구(원스탑마트),129.0058411,35.08477971
5472,사하구,감천동,,감천초교입구(원스탑마트),129.005981,35.08448436
5473,해운대구,우동,마린시티1로 91,마린시티 7지점,129.1446146,35.15568128
5474,사하구,감천동,을숙도대로873번길 10,오복식품,128.9983983,35.08838131
5475,사하구,감천동,,오복식품,128.9981962,35.0876987
5476,사하구,감천동,,오복식품,128.9980296,35.08757562
5477,사하구,감천동,,오복식품,128.9978509,35.08746753
5478,사하구,감천동,,오복식품,128.9977636,35.08771418
5479,사하구,감천동,,오복식품,128.9978175,35.08771386
5480,사하구,괴정동,낙동대로324번길 7-3,서여중,128.9817048,35.10020041
5481,사하구,괴정동,장평로449번길 92,서여중,128.9818514,35.10002104
5482,사하구,당리동,마하로 7,서여중,128.9802469,35.10052351
5483,사하구,당리동,장평로449번길 108,서여중,128.9803997,35.10026914
5484,북구,덕천동,덕천로 132-12,덕천은마아파트,129.0198111,35.21076673
5485,사하구,당리동,장평로449번길 108,서여중,128.9803765,35.10032555
5486,사하구,다대동,다대로429번길 9,다대삼환아파트,128.9807065,35.06362561
5487,사하구,다대동,다대로429번길 9,다대삼환아파트,128.9806751,35.06358714
5488,사하구,다대동,다대로429번길 9,다대삼환아파트,128.9810598,35.06355375
5489,사하구,하단동,비봉로 88,서원유통,128.9611669,35.09779936
5490,부산진구,범전동,,부산진중학교,129.0553492,35.16270875
