번호,시군구명,동명,리명,도로명,교차로명,경도,위도
10884,남구,용당동,,,부경대학교,129.0965457,35.11874145
10885,남구,용당동,,,부경대학교,129.0965758,35.11872567
10886,남구,용당동,,신선로 340,부경대학교,129.0958636,35.11788497
10887,남구,용당동,,,부경대학교,129.0962099,35.11819817
10888,남구,용당동,,,부경대학교,129.0962430,35.11817931
10889,남구,용당동,,,부경대학교,129.0962884,35.11815909
10890,남구,용당동,,,부경대학교,129.0963168,35.11814379
10891,남구,용당동,,신선로 340,부경대학교,129.0958367,35.11790026
10892,남구,용당동,,신선로 340,부경대학교,129.0958092,35.11791707
10893,남구,용당동,,신선로 340,부경대학교,129.0956709,35.11754348
10894,남구,용당동,,신선로 340,부경대학교,129.0956477,35.11756187
10895,남구,용당동,,신선로 340,부경대학교,129.0955900,35.11758875
10896,남구,용당동,,,,129.0988850,35.12205362
10897,남구,용당동,,,,129.0988494,35.12206032
10898,남구,용당동,,,,129.0989287,35.12205032
10899,남구,용당동,,,동명오거리,129.0987826,35.12164950
10900,남구,용당동,,,동명오거리,129.0988264,35.12175864
10901,남구,용당동,,동명로 26,동명오거리,129.0985222,35.12100317
10902,남구,용당동,,동명로 26,동명오거리,129.0984771,35.12091564
10903,남구,용호동,,,이기대입구,129.1125740,35.12468135
10904,남구,용당동,,동명로 26,동명오거리,129.0983243,35.12057715
10905,남구,용당동,,동명로 26,동명오거리,129.0982907,35.12059593
10906,남구,용당동,,,경인주유소,129.1004609,35.12552633
10907,남구,용당동,,,경인주유소,129.1003892,35.12542386
10908,남구,용당동,,신선로 454-4,경인주유소,129.1000644,35.12477298
10909,남구,용당동,,신선로 442,경인주유소,129.1000259,35.12478525
10910,남구,용당동,,신선로 442,경인주유소,129.0999854,35.12480614
10911,남구,용당동,,신선로 442,경인주유소,129.0999521,35.12482799
10912,남구,대연동,,조각공원로 43,대천사거리,129.1013782,35.13034327
10913,남구,대연동,,유엔평화로47번길 153-14,,129.1013579,35.13057159
10914,남구,대연동,,유엔평화로47번길 153-14,,129.1013934,35.13057525
10915,남구,대연동,,유엔평화로47번길 153-14,,129.1014819,35.13058356
10916,남구,대연동,,유엔평화로47번길 153-14,,129.1014383,35.13057465
10917,남구,대연동,,조각공원로 43,대천사거리,129.1014268,35.13033549
10918,남구,대연동,,조각공원로 43,대천사거리,129.1015082,35.13024953
10919,남구,대연동,,조각공원로 43,대천사거리,129.1015434,35.13026439
10920,남구,대연동,,조각공원로 43,대천사거리,129.1017960,35.13020009
10921,남구,대연동,,유엔평화로47번길 153-6,대천사거리,129.1018076,35.13017200
10922,남구,대연동,,유엔평화로47번길 153-6,대천사거리,129.1018151,35.13014559
10923,남구,대연동,,유엔평화로47번길 153-6,대천사거리,129.1018294,35.13011244
10924,남구,대연동,,조각공원로 41,대천사거리,129.1018431,35.13008490
10925,남구,대연동,,조각공원로 37,,129.1020662,35.13014214
10926,남구,대연동,,조각공원로 37,,129.1020608,35.13016910
10927,남구,대연동,,조각공원로 37,,129.1020458,35.13019664
10928,남구,대연동,,조각공원로 37,,129.1020681,35.13026693
10929,남구,대연동,,조각공원로 41,,129.1020359,35.13022644
10930,남구,용호동,,용호로 80,,129.1115753,35.12540137
10931,남구,용호동,,용호로 80,,129.1117071,35.12539677
10932,남구,용호동,,용호로 68-1,,129.1118971,35.12529951
10933,남구,용호동,,용호로 70,,129.1120799,35.12523879
10934,남구,용호동,,용호로 70,,129.1120618,35.12521457
10935,남구,용호동,,용호로 70,,129.1120492,35.12518972
10936,남구,용호동,,용호로90번길 12-3,이기대입구,129.1121813,35.12506186
10937,남구,용호동,,용호로90번길 18-21,이기대입구,129.1121989,35.12508941
10938,남구,용호동,,용호로90번길 18-21,이기대입구,129.1122152,35.12510762
10939,남구,용호동,,용호로90번길 18-21,이기대입구,129.1122380,35.12512768
10940,남구,용호동,,용호로90번길 18-21,이기대입구,129.1122607,35.12515165
10941,남구,용호동,,이기대공원로 11,이기대입구,129.1124693,35.12466245
10942,남구,용호동,,이기대공원로 11,이기대입구,129.1124955,35.12465048
10943,남구,용호동,,이기대공원로 11,이기대입구,129.1125348,35.12464689
10944,남구,용호동,,이기대공원로 11,이기대입구,129.1126082,35.12467619
10945,남구,용호동,,이기대공원로 11,이기대입구,129.1126412,35.12467293
10946,남구,용호동,,이기대공원로 11,이기대입구,129.1126758,35.12524988
10947,남구,용호동,,이기대공원로 11,이기대입구,129.1126452,35.12525582
10948,남구,용호동,,이기대공원로 11,이기대입구,129.1126140,35.12526281
10949,남구,용호동,,이기대공원로 11,,129.1127175,35.12536937
10950,남구,용호동,,이기대공원로 11,,129.1126360,35.12540337
10951,남구,용호동,,용호로 16,,129.1077044,35.12784568
10952,남구,용호동,,,,129.1079870,35.12779467
10953,남구,용호동,,,,129.1079279,35.12781120
10954,남구,용호동,,,,129.1078694,35.12782336
10955,남구,용호동,,,용호여중입구,129.1083034,35.12725382
10956,남구,용호동,,,용호여중입구,129.1083249,35.12726798
10957,남구,용호동,,,용호여중입구,129.1083466,35.12729062
10958,남구,용호동,,,용호여중입구,129.1083737,35.12730407
10959,남구,용호동,,,용호여중입구,129.1087621,35.12675957
10960,남구,용호동,,,용호여중입구,129.1087240,35.12715572
10961,남구,용호동,,,용호여중입구,129.1086925,35.12714160
10962,남구,용호동,,,용호여중입구,129.1086654,35.12712253
10963,남구,용호동,,,용호여중입구,129.1086452,35.12710878
10964,남구,용호동,,,용호여중입구,129.1087072,35.12705740
10965,남구,용호동,,,용호여중입구,129.1085200,35.12706393
10966,남구,용호동,,,용호여중입구,129.1085450,35.12707475
10967,남구,용호동,,,용호여중입구,129.1085802,35.12708078
10968,남구,용호동,,,용호여중입구,129.1085938,35.12710833
10969,남구,용호동,,,용호여중입구,129.1088376,35.12710466
10970,남구,용호동,,,용호여중입구,129.1087473,35.12697657
10971,남구,용호동,,,용호여중입구,129.1087632,35.12692340
10972,남구,용호동,,,용호여중입구,129.1087675,35.12687688
10973,남구,용호동,,,용호여중입구,129.1087430,35.12686139
10974,남구,용호동,,,용호여중입구,129.1093379,35.12676004
10975,남구,용호동,,,용호여중입구,129.1093143,35.12673753
10976,남구,용호동,,,용호여중입구,129.1092976,35.12671786
10977,남구,용호동,,,용호여중입구,129.1092791,35.12669041
10978,남구,용호동,,,용호여중입구,129.1092651,35.12666660
10979,남구,용호동,,,용호여중입구,129.1094127,35.12659049
10980,남구,용호동,,,용호여중입구,129.1098484,35.12636544
10981,남구,용호동,,,용호여중입구,129.1096606,35.12655919
10982,남구,용호동,,,용호여중입구,129.1096459,35.12653065
10983,남구,용호동,,,용호여중입구,129.1096220,35.12651340
10984,남구,용호동,,,용호여중입구,129.1096008,35.12648745
10985,남구,용호동,,,용호여중입구,129.1101284,35.12625700
10986,남구,용호동,,용호로 68-1,용호여중입구,129.1104914,35.12607410
10987,남구,용호동,,용호로 68-1,용호여중입구,129.1105523,35.12607845
10988,남구,용호동,,용호로 70,용호여중입구,129.1106411,35.12606575
10989,남구,용호동,,,용호여중입구,129.1108407,35.12573966
10990,남구,용호동,,,용호여중입구,129.1108841,35.12575232
10991,남구,용호동,,,용호여중입구,129.1109429,35.12574942
10992,남구,용호동,,,용호여중입구,129.1109858,35.12575902
10993,남구,용호동,,용호로54번길 36,,129.1114709,35.12551434
10994,남구,용호동,,용호로54번길 36,,129.1114529,35.12549075
10995,남구,용호동,,용호로54번길 36,,129.1114940,35.12540842
10996,남구,용호동,,용호로 16,면허시험장앞,129.1070875,35.12850233
10997,남구,용호동,,용호로 16,면허시험장앞,129.1070635,35.12848564
10998,남구,용호동,,용호로 16,면허시험장앞,129.1070374,35.12846502
10999,남구,용호동,,용호로 16,,129.1074112,35.12818291
11000,남구,대연동,,용소로 101,,129.1047176,35.13016940
11001,남구,대연동,,용소로 101,영남제분,129.1047839,35.13016565
11002,남구,대연동,,용소로 101,영남제분,129.1048706,35.13015187
11003,남구,용호동,,용소로 101,영남제분,129.1052439,35.12985378
11004,남구,용호동,,용소로 101,영남제분,129.1052963,35.12989819
11005,남구,용호동,,용소로 101,영남제분,129.1052702,35.12987843
11006,남구,용호동,,,영남제분,129.1055004,35.12933591
11007,남구,용호동,,,영남제분,129.1057670,35.12935222
11008,남구,용호동,,,영남제분,129.1059490,35.12945514
11009,남구,용호동,,,영남제분,129.1058736,35.12952420
11010,남구,용호동,,,영남제분,129.1062264,35.12919344
11011,남구,용호동,,,영남제분,129.1058953,35.12954718
11012,남구,용호동,,,영남제분,129.1059824,35.12946039
11013,남구,용호동,,,영남제분,129.1062958,35.12917153
11014,남구,대연동,,용소로 101,,129.1044418,35.13040117
11015,남구,대연동,,,차량등록사업소,129.1035792,35.13071184
11016,남구,대연동,,,차량등록사업소,129.1035637,35.13068828
11017,남구,대연동,,,차량등록사업소,129.1035459,35.13066774
11018,남구,대연동,,,차량등록사업소,129.1033168,35.13079353
11019,남구,대연동,,,차량등록사업소,129.1032995,35.13076941
11020,남구,대연동,,,차량등록사업소,129.1032862,35.13074206
11021,남구,대연동,,,차량등록사업소,129.1030916,35.13082705
11022,남구,대연동,,,차량등록사업소,129.1028043,35.13089763
11023,남구,대연동,,,차량등록사업소,129.1028637,35.13089796
11024,남구,대연동,,,차량등록사업소,129.1029581,35.13088011
11025,남구,대연동,,,차량등록사업소,129.1030367,35.13087818
11026,남구,대연동,,,차량등록사업소,129.1031227,35.13087087
11027,남구,대연동,,,차량등록사업소,129.1023000,35.13111809
11028,남구,대연동,,,차량등록사업소,129.1021383,35.13131014
11029,남구,대연동,,조각공원로 41,차량등록사업소,129.1020644,35.13131348
11030,남구,대연동,,,차량등록사업소,129.1019869,35.13132100
11031,남구,대연동,,,차량등록사업소,129.1019188,35.13131830
11032,남구,대연동,,,차량등록사업소,129.1018190,35.13133786
11033,남구,대연동,,용소로64번길 10,,129.1013070,35.13102085
11034,남구,대연동,,용소로64번길 12,,129.1013434,35.13102589
11035,남구,대연동,,용소로64번길 12,차량등록사업소,129.1013932,35.13102671
11036,남구,대연동,,용소로64번길 10,차량등록사업소,129.1014313,35.13103401
11037,남구,대연동,,,,129.1014139,35.13075153
11038,남구,대연동,,,,129.1026432,35.13027939
11039,남구,대연동,,,,129.1026818,35.13032130
11040,남구,대연동,,,,129.1027531,35.13036929
11041,남구,대연동,,,,129.1023709,35.13030919
11042,남구,대연동,,,차량등록사업소,129.1028197,35.13041603
11043,남구,대연동,,,차량등록사업소,129.1028369,35.13045305
11044,남구,대연동,,,차량등록사업소,129.1031286,35.13054638
11045,남구,대연동,,,차량등록사업소,129.1031701,35.13053303
11046,남구,대연동,,,차량등록사업소,129.1032466,35.13042819
11047,남구,대연동,,,차량등록사업소,129.1032365,35.13045545
11048,남구,대연동,,,차량등록사업소,129.1032251,35.13048286
11049,남구,대연동,,용소로 101,,129.1039044,35.13046540
11050,남구,대연동,,용소로 101,,129.1040495,35.13050570
11051,남구,대연동,,용소로 101,,129.1039770,35.13048753
11052,남구,대연동,,,차량등록사업소,129.1012915,35.13157921
11053,남구,대연동,,수영로266번길 120,차량등록사업소,129.1012265,35.13157154
11054,남구,대연동,,,,129.1011172,35.13275048
11055,남구,대연동,,용소로46번길 20,대연3동사무소,129.1009479,35.13362177
11056,남구,대연동,,용소로46번길 20,대연3동사무소,129.1009749,35.13362474
11057,남구,대연동,,용소로34번길 6-1,대연3동사무소,129.1010080,35.13362796
11058,남구,대연동,,용소로19번길 7,대연3동사무소,129.1008408,35.13532024
11059,남구,대연동,,용소로19번길 7,대연3동사무소,129.1008008,35.13532593
11060,남구,대연동,,용소로 11,대연3동사무소,129.1007070,35.13567986
11061,남구,대연동,,용소로 11,대연3동사무소,129.1006809,35.13568173
11062,남구,대연동,,,석포여중,129.0906799,35.12751060
11063,남구,대연동,,,석포여중,129.0907305,35.12769236
11064,남구,대연동,,석포로127번길 97,석포여중,129.0908105,35.12780743
11065,남구,대연동,,석포로91번길 76,석포여중,129.0914561,35.12882478
11066,남구,대연동,,석포로91번길 76,석포여중,129.0914824,35.12880959
11067,남구,대연동,,석포로91번길 80,,129.0917121,35.12902369
11068,남구,대연동,,석포로91번길 80,,129.0917143,35.12906656
11069,남구,대연동,,,황령산터널입구,129.0958162,35.14686327
11070,남구,대연동,,,황령산터널입구,129.0957900,35.14684237
11071,남구,대연동,,,황령산터널입구,129.0957643,35.14681886
11072,남구,대연동,,,황령산터널입구,129.0957364,35.14679778
11073,남구,대연동,,,황령산터널입구,129.0957378,35.14697289
11074,남구,대연동,,,황령산터널입구,129.0962675,35.14651676
11075,남구,대연동,,,황령산터널입구,129.0962468,35.14649558
11076,남구,대연동,,,황령산터널입구,129.0962185,35.14647521
11077,남구,대연동,,,황령산터널입구,129.0961922,35.14645230
11078,남구,대연동,,,황령산터널입구,129.0961656,35.14639772
11079,남구,대연동,,,황령산터널입구,129.0967546,35.14600929
11080,남구,대연동,,,,129.0970043,35.14582104
11081,남구,대연동,,황령대로352번길 22-1,,129.0953176,35.14733102
11082,남구,대연동,,,,129.0972584,35.14558357
11083,남구,대연동,,,유진화학,129.0973631,35.14564334
11084,남구,대연동,,,,129.0973104,35.14559648
11085,남구,대연동,,,유진화학,129.0973375,35.14562042
11086,남구,대연동,,,유진화학,129.0979403,35.14535861
11087,남구,대연동,,,유진화학,129.0980029,35.14542934
11088,남구,대연동,,,유진화학,129.0979832,35.14540389
11089,남구,대연동,,,유진화학,129.0979645,35.14537657
11090,남구,대연동,,,유진화학,129.0981376,35.14524212
11091,남구,대연동,,유엔평화로38번길 10-7,,129.0920064,35.13129252
11092,남구,대연동,,유엔평화로38번길 10-7,,129.0920386,35.13128891
11093,남구,대연동,,유엔평화로38번길 10-7,,129.0920790,35.13129350
11094,남구,대연동,,유엔평화로38번길 10-7,박한의원(코리아호텔),129.0920798,35.13203737
11095,남구,대연동,,유엔평화로28번길 15,박한의원(코리아호텔),129.0920282,35.13236001
11096,남구,대연동,,유엔평화로28번길 15,박한의원(코리아호텔),129.0919543,35.13236055
11097,남구,대연동,,유엔평화로28번길 15,박한의원(코리아호텔),129.0919895,35.13236101
11098,남구,용호동,,,49호광장(도시가스),129.1119012,35.13527254
11099,남구,용호동,,,49호광장(도시가스),129.1118771,35.13525461
11100,남구,용호동,,,49호광장(도시가스),129.1117412,35.13544932
11101,남구,용호동,,,49호광장(도시가스),129.1116870,35.13545695
11102,남구,용호동,,,49호광장(도시가스),129.1116619,35.13543758
11103,남구,대연동,,,49호광장(도시가스),129.1104529,35.13549807
11104,남구,대연동,,,49호광장(도시가스),129.1105031,35.13549803
11105,남구,용호동,,,49호광장(도시가스),129.1111561,35.13544058
11106,남구,용호동,,황령대로 504,49호광장(도시가스),129.1111272,35.13545709
11107,남구,용호동,,황령대로 504,49호광장(도시가스),129.1109307,35.13526961
11108,남구,용호동,,황령대로 504,49호광장(도시가스),129.1109169,35.13530013
11109,남구,용호동,,,,129.1105774,35.13494683
11110,남구,용호동,,,,129.1103796,35.13481952
11111,남구,용호동,,,,129.1102875,35.13466014
11112,남구,대연동,,황령대로 504,49호광장(도시가스),129.1107509,35.13635279
11113,남구,대연동,,황령대로 504,49호광장(도시가스),129.1107658,35.13637968
11114,남구,대연동,,황령대로 504,,129.1099147,35.13686041
11115,남구,대연동,,황령대로 504,,129.1098312,35.13687908
11116,남구,대연동,,황령대로 504,,129.1097516,35.13689890
11117,남구,대연동,,황령대로 504,,129.1095395,35.13679441
11118,남구,대연동,,황령대로 504,,129.1096415,35.13678163
11119,남구,대연동,,황령대로 504,,129.1096751,35.13679494
11120,남구,대연동,,황령대로 504,,129.1097285,35.13679484
11121,남구,대연동,,황령대로 504,,129.1099430,35.13652694
11122,남구,대연동,,황령대로 504,49호광장(도시가스),129.1101167,35.13646468
11123,남구,대연동,,황령대로 504,49호광장(도시가스),129.1101420,35.13648091
11124,남구,대연동,,황령대로 504,49호광장(도시가스),129.1102289,35.13646126
11125,남구,대연동,,황령대로 504,49호광장(도시가스),129.1108363,35.13598747
11126,남구,대연동,,황령대로 504,49호광장(도시가스),129.1108578,35.13600666
11127,남구,대연동,,황령대로 504,49호광장(도시가스),129.1108759,35.13602709
11128,남구,대연동,,황령대로 504,49호광장(도시가스),129.1107740,35.13592091
11129,남구,대연동,,황령대로 504,49호광장(도시가스),129.1107964,35.13594099
11130,남구,대연동,,황령대로 504,49호광장(도시가스),129.1108182,35.13595791
11131,남구,대연동,,황령대로 504,49호광장(도시가스),129.1103991,35.13623900
11132,남구,대연동,,황령대로 504,49호광장(도시가스),129.1104685,35.13622546
11133,남구,대연동,,황령대로 504,49호광장(도시가스),129.1105088,35.13623294
11134,남구,대연동,,황령대로 504,49호광장(도시가스),129.1106322,35.13618739
11135,남구,대연동,,황령대로 504,49호광장(도시가스),129.1105771,35.13612408
11136,남구,대연동,,황령대로 504,49호광장(도시가스),129.1105977,35.13614481
11137,남구,대연동,,황령대로 504,49호광장(도시가스),129.1104356,35.13596759
11138,남구,대연동,,황령대로 504,49호광장(도시가스),129.1104866,35.13597499
11139,남구,문현동,,우암로 384,배정고교,129.0675245,35.13558224
11140,남구,문현동,,우암로 384,배정고교,129.0674778,35.13557576
11141,남구,문현동,,,배정고교,129.0675737,35.13540354
11142,남구,문현동,,우암로 366-10,배정고교,129.0671817,35.13498028
11143,남구,문현동,,우암로 366-10,배정고교,129.0672262,35.13496901
11144,남구,문현동,,,배정고교,129.0669879,35.13448352
11145,남구,문현동,,,배정고교,129.0669295,35.13436800
11146,남구,문현동,,,배정고교,129.0668875,35.13437842
11147,남구,문현동,,,배정고교,129.0668215,35.13439909
11148,남구,문현동,,,배정고교,129.0667802,35.13440881
11149,남구,문현동,,,배정고교,129.0667820,35.13338359
11150,남구,문현동,,우암로360번길 4-11,배정고교,129.0667981,35.13381374
11151,남구,문현동,,,배정고교,129.0669193,35.13413708
11152,남구,문현동,,,배정고교,129.0668866,35.13414671
11153,남구,문현동,,,,129.0673868,35.12937465
11154,동구,범일동,,자성로140번길 31,우암로타리,129.0668147,35.13009930
11155,동구,범일동,,자성로140번길 31,우암로타리,129.0668359,35.13016235
11156,동구,범일동,,자성로140번길 31,우암로타리,129.0668820,35.13016811
11157,동구,범일동,,충장대로 334,,129.0647394,35.13018037
11158,동구,범일동,,,,129.0647386,35.13021498
11159,남구,문현동,,우암로 307,,129.0659665,35.12886095
11160,남구,문현동,,우암로 307,,129.0659329,35.12892732
11161,동구,범일동,,,,129.0654921,35.12934255
11162,동구,범일동,,,,129.0654159,35.12938063
11163,동구,범일동,,자성로140번길 31,,129.0668489,35.12967761
11164,동구,범일동,,자성로140번길 31,,129.0668188,35.12974017
11165,동구,범일동,,자성로140번길 31,우암로타리,129.0665748,35.13021394
11166,동구,범일동,,자성로140번길 31,우암로타리,129.0665290,35.13024166
11167,동구,범일동,,자성로140번길 31,,129.0662966,35.13038204
11168,동구,범일동,,자성로140번길 31,,129.0661662,35.13036727
11169,동구,범일동,,,,129.0642335,35.13024018
11170,남구,우암동,,,우암한전,129.0677099,35.12688308
11171,남구,우암동,,,,129.0677675,35.12773468
11172,남구,우암동,,,,129.0676509,35.12727413
11173,남구,우암동,,,,129.0660907,35.12820129
11174,남구,우암동,,,,129.0660983,35.12811906
11175,남구,우암동,,우암로 251,,129.0685402,35.12432978
11176,남구,우암동,,우암로 251,,129.0684040,35.12437660
11177,남구,우암동,,우암로 251,,129.0687103,35.12428283
11178,남구,우암동,,,우암부산은행,129.0724631,35.12518585
11179,남구,우암동,,,우암부산은행,129.0724618,35.12523831
11180,남구,우암동,,,우암부산은행,129.0724618,35.12521198
11181,남구,우암동,,,우암부산은행,129.0720681,35.12512254
11182,남구,우암동,,,우암부산은행,129.0720853,35.12515410
11183,남구,우암동,,,우암부산은행,129.0712631,35.12523565
11184,남구,우암동,,,우암부산은행,129.0712625,35.12520815
11185,남구,우암동,,,우암부산은행,129.0712632,35.12518510
11186,부산진구,개금동,,,,129.0288959,35.15825664
11187,남구,우암동,,,우암부산은행,129.0706498,35.12510375
11188,남구,우암동,,,우암부산은행,129.0706486,35.12513737
11189,남구,우암동,,,우암부산은행,129.0706511,35.12516288
11190,남구,우암동,,,,129.0709299,35.12380779
11191,남구,우암동,,,우암1PB,129.0771230,35.12445810
11192,남구,우암동,,,우암1PB,129.0771199,35.12448833
11193,남구,우암동,,,우암1PB,129.0771171,35.12450529
11194,남구,우암동,,,우암1PB,129.0778172,35.12456119
11195,남구,우암동,,,우암1PB,129.0778168,35.12452867
11196,남구,우암동,,,우암1PB,129.0778263,35.12449981
11197,남구,우암동,,,우암1PB,129.0762549,35.12464622
11198,남구,우암동,,,우암1PB,129.0762481,35.12461150
11199,남구,우암동,,,우암1PB,129.0762414,35.12458690
11200,남구,우암동,,,,129.0802556,35.12298706
11201,남구,우암동,,,,129.0803194,35.12296036
11202,남구,우암동,,,,129.0803820,35.12291857
11203,남구,우암동,,,세방기업,129.0795961,35.12383120
11204,남구,우암동,,,세방기업,129.0796237,35.12385511
11205,남구,우암동,,,세방기업,129.0796536,35.12387571
11206,남구,우암동,,,세방기업,129.0794796,35.12400640
11207,남구,우암동,,,세방기업,129.0791348,35.12419028
11208,남구,우암동,,,세방기업,129.0792648,35.12423686
11209,남구,우암동,,,세방기업,129.0790705,35.12432254
11210,남구,우암동,,,세방기업,129.0790507,35.12430121
11211,남구,우암동,,,세방기업,129.0790391,35.12427394
11212,남구,우암동,,,세방기업,129.0787360,35.12429807
11213,남구,우암동,,,세방기업,129.0787628,35.12432933
11214,남구,우암동,,,,129.0813103,35.12099812
11215,남구,우암동,,,,129.0812799,35.12099588
11216,남구,우암동,,,,129.0812466,35.12099522
11217,남구,우암동,,우암로 124,감만로타리,129.0812213,35.12144574
11218,남구,우암동,,우암로 124,감만로타리,129.0808516,35.12185211
11219,남구,우암동,,우암로 124,감만로타리,129.0808959,35.12186683
11220,남구,우암동,,우암로 124,감만로타리,129.0809264,35.12187161
11221,남구,우암동,,우암로 124,감만로타리,129.0812385,35.12187365
11222,남구,우암동,,우암로 124,감만로타리,129.0812274,35.12183568
11223,남구,우암동,,우암로 124,감만로타리,129.0812436,35.12179603
11224,남구,우암동,,우암로 124,감만로타리,129.0812535,35.12177384
11225,남구,우암동,,우암로 124,감만로타리,129.0813407,35.12177138
11226,남구,감만동,,우암로 124,,129.0817587,35.12198801
11227,남구,감만동,,우암로 124,,129.0817667,35.12196293
11228,남구,감만동,,우암로 124,,129.0817786,35.12193562
11229,남구,감만동,,우암로 124,,129.0817344,35.12189515
11230,남구,감만동,,우암로 124,,129.0819776,35.12190233
11231,남구,감만동,,우암로 124,,129.0819815,35.12188655
11232,남구,감만동,,우암로 124,,129.0819656,35.12193485
11233,남구,감만동,,석포로20번길 3,감만2동사무소,129.0844208,35.12272070
11234,남구,감만동,,,감만2동사무소,129.0857211,35.12311630
11235,동구,좌천동,,,,129.0584138,35.12968483
11236,남구,감만동,,석포로56번길 19,,129.0864446,35.12335176
11237,남구,감만동,,,남강시장,129.0869331,35.12348094
11238,남구,감만동,,,남강시장,129.0869224,35.12351773
11239,남구,감만동,,,감만중,129.0886662,35.12483856
11240,남구,감만동,,,감만중,129.0886331,35.12485100
11241,남구,감만동,,,감만중,129.0886039,35.12485981
11242,남구,대연동,,,유엔로타리,129.0920706,35.12967164
11243,남구,대연동,,,유엔로타리,129.0920381,35.12967818
11244,남구,대연동,,유엔로 138,,129.0919338,35.12947616
11245,남구,대연동,,유엔평화로47번길 15,유엔로타리,129.0924914,35.13014928
11246,남구,대연동,,유엔로157번길 15,유엔로타리,129.0925085,35.13020140
11247,남구,대연동,,유엔로157번길 15,유엔로타리,129.0924983,35.13017668
11248,남구,대연동,,석포로91번길 96,유엔로타리,129.0920821,35.13042172
11249,남구,대연동,,석포로91번길 96,유엔로타리,129.0921150,35.13042344
11250,남구,대연동,,석포로91번길 96,유엔로타리,129.0920406,35.13042186
11251,남구,대연동,,수영로358번길 7,대남로타리,129.1051194,35.13965106
11252,남구,대연동,,수영로358번길 7,대남로타리,129.1050887,35.13966576
11253,남구,대연동,,수영로358번길 7,대남로타리,129.1050574,35.13968700
11254,남구,대연동,,수영로 364,대남로타리,129.1047546,35.13952319
11255,남구,대연동,,수영로366번길 2,대남로타리,129.1048526,35.13959392
11256,남구,대연동,,용소로7번길 88,,129.1042628,35.13925169
11257,남구,대연동,,,,129.1044101,35.13939215
11258,남구,대연동,,,,129.1042933,35.13930549
11259,남구,대연동,,,,129.1042756,35.13936243
11260,남구,대연동,,수영로 364,대남로타리,129.1047478,35.13957979
11261,남구,대연동,,수영로 309,대남로타리,129.1058776,35.13974364
11262,남구,대연동,,,대남로타리,129.1059348,35.13953975
11263,남구,대연동,,수영로 366,대남로타리,129.1060103,35.13952480
11264,남구,대연동,,수영로 366,대남로타리,129.1060704,35.13951703
11265,남구,대연동,,,,129.1063907,35.13924357
11266,남구,대연동,,용소로21번길 130,,129.1066911,35.13898076
11267,남구,대연동,,,,129.1064962,35.13893877
11268,남구,대연동,,,,129.1044971,35.14033169
11269,남구,대연동,,,,129.1045365,35.14033677
11270,남구,대연동,,,대남로타리,129.1046154,35.14031239
11271,남구,대연동,,수영로 364,대남로타리,129.1050892,35.14004424
11272,남구,대연동,,수영로 364,대남로타리,129.1050484,35.14002443
11273,남구,대연동,,수영로 364,대남로타리,129.1050076,35.14000613
11274,남구,대연동,,수영로 364,대남로타리,129.1049701,35.13999045
11275,남구,대연동,,용소로7번길 88,,129.1039447,35.13920777
11276,남구,대연동,,,,129.1022996,35.14289053
11277,남구,대연동,,용소로7번길 82,남부서,129.1036033,35.13904228
11278,남구,대연동,,용소로7번길 76,남부서,129.1033278,35.13891233
11279,남구,대연동,,수영로358번길 10,남부서,129.1032151,35.13900512
11280,남구,대연동,,수영로358번길 10,남부서,129.1032353,35.13898015
11281,남구,대연동,,용소로7번길 76,남부서,129.1032594,35.13895162
11282,남구,대연동,,용소로7번길 76,남부서,129.1032743,35.13892389
11283,남구,대연동,,수영로358번길 10,남부서,129.1028168,35.13857621
11284,남구,대연동,,수영로358번길 10,남부서,129.1027996,35.13860012
11285,남구,대연동,,수영로358번길 10,남부서,129.1027887,35.13862706
11286,남구,대연동,,수영로358번길 10,남부서,129.1027718,35.13865326
11287,남구,대연동,,용소로7번길 53-6,,129.1022399,35.13846513
11288,남구,대연동,,용소로7번길 53-6,,129.1022246,35.13842812
11289,남구,대연동,,수영로 338,대연전화국,129.1019281,35.13816392
11290,남구,대연동,,수영로 338,대연전화국,129.1019547,35.13821007
11291,남구,대연동,,수영로 338,대연전화국,129.1019865,35.13825588
11292,남구,대연동,,수영로334번길 5,대연전화국,129.1016544,35.13822461
11293,남구,대연동,,수영로334번길 5,대연전화국,129.1016631,35.13819838
11294,남구,대연동,,수영로334번길 5,대연전화국,129.1016817,35.13817696
11295,남구,대연동,,,대연전화국,129.1013416,35.13790201
11296,남구,대연동,,,대연전화국,129.1013224,35.13792631
11297,남구,대연동,,,대연전화국,129.1013101,35.13794995
11298,남구,대연동,,,,129.1007703,35.13769619
11299,남구,대연동,,,,129.1006951,35.13774856
11300,남구,대연동,,,,129.1007050,35.13769553
11301,남구,대연동,,수영로 312,용소로타리,129.1001689,35.13702471
11302,남구,대연동,,수영로 312,용소로타리,129.1003036,35.13683099
11303,남구,대연동,,수영로 312,용소로타리,129.1002836,35.13680949
11304,남구,대연동,,수영로 312,용소로타리,129.1002562,35.13679943
11305,남구,대연동,,수영로 312,용소로타리,129.1001762,35.13679280
11306,남구,대연동,,수영로 312,용소로타리,129.1002100,35.13680835
11307,남구,대연동,,,,129.1006927,35.13758520
11308,남구,대연동,,,,129.1007249,35.13763904
11309,남구,대연동,,수영로 312,용소로타리,129.1000640,35.13745445
11310,남구,대연동,,수영로 312,용소로타리,129.1000860,35.13740268
